,Time,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,Event_Name
0,0 days 00:21:57.829000,19.5,57.0,1013.7,False,26.0,20,0.5,Bahrain Grand Prix
1,0 days 00:23:57.811000,19.4,57.0,1013.7,False,25.9,349,0.4,Bahrain Grand Prix
2,0 days 00:24:57.791000,19.5,57.0,1013.7,False,25.9,5,0.5,Bahrain Grand Prix
3,0 days 00:26:57.816000,19.5,57.0,1013.7,False,25.8,10,0.5,Bahrain Grand Prix
4,0 days 00:44:57.914000,19.4,55.0,1013.7,False,25.1,7,0.5,Bahrain Grand Prix
5,0 days 00:46:57.913000,19.4,55.0,1013.7,False,25.1,62,0.4,Bahrain Grand Prix
6,0 days 00:48:57.908000,19.4,56.0,1013.5,False,25.0,336,0.4,Bahrain Grand Prix
7,0 days 00:52:57.911000,19.4,56.0,1013.7,False,25.0,6,0.3,Bahrain Grand Prix
8,0 days 00:54:57.922000,19.3,55.0,1013.7,False,25.0,10,0.6,Bahrain Grand Prix
9,0 days 00:56:57.985000,19.3,56.0,1013.7,False,24.6,7,0.4,Bahrain Grand Prix
10,0 days 01:05:57.989000,19.2,54.0,1013.7,False,24.5,8,0.6,Bahrain Grand Prix
11,0 days 01:07:57.991000,19.3,53.0,1013.7,False,24.5,6,0.5,Bahrain Grand Prix
12,0 days 01:09:58.003000,19.3,53.0,1013.7,False,24.4,15,0.6,Bahrain Grand Prix
13,0 days 01:13:58.010000,19.4,51.0,1013.7,False,24.3,343,0.6,Bahrain Grand Prix
14,0 days 01:14:58.031000,19.4,51.0,1013.7,False,24.2,2,0.8,Bahrain Grand Prix
15,0 days 00:18:57.815000,19.4,58.0,1013.7,False,26.0,13,0.6,Bahrain Grand Prix
16,0 days 00:20:57.785000,19.4,58.0,1013.7,False,26.0,356,0.3,Bahrain Grand Prix
17,0 days 00:22:57.817000,19.4,57.0,1013.7,False,25.9,12,0.6,Bahrain Grand Prix
18,0 days 00:24:57.791000,19.5,57.0,1013.7,False,25.9,5,0.5,Bahrain Grand Prix
19,0 days 00:25:57.802000,19.5,57.0,1013.7,False,25.9,350,0.6,Bahrain Grand Prix
20,0 days 00:27:57.831000,19.5,57.0,1013.7,False,25.8,26,0.3,Bahrain Grand Prix
21,0 days 00:44:57.914000,19.4,55.0,1013.7,False,25.1,7,0.5,Bahrain Grand Prix
22,0 days 00:45:58.393000,19.4,55.0,1013.5,False,25.1,358,0.5,Bahrain Grand Prix
23,0 days 00:47:57.910000,19.4,55.0,1013.5,False,25.1,3,0.5,Bahrain Grand Prix
