,Time,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,Event_Name
82,0 days 01:20:44.048000,14.9,64.0,1007.0,False,18.3,25,2.2,Canadian Grand Prix
83,0 days 01:22:44.048000,15.0,64.0,1007.0,False,18.4,9,2.2,Canadian Grand Prix
84,0 days 01:23:44.045000,15.0,63.0,1007.0,False,18.3,347,2.7,Canadian Grand Prix
85,0 days 01:25:44.050000,15.1,65.0,1007.2,False,18.1,358,1.3,Canadian Grand Prix
86,0 days 01:26:44.064000,15.2,62.0,1007.2,False,18.1,10,2.7,Canadian Grand Prix
87,0 days 01:28:44.077000,15.1,62.0,1007.2,False,17.9,9,2.2,Canadian Grand Prix
88,0 days 00:15:43.874000,12.6,84.0,1006.9,True,17.9,35,1.0,Canadian Grand Prix
89,0 days 00:17:43.891000,12.6,84.0,1006.7,True,18.1,55,1.2,Canadian Grand Prix
90,0 days 00:19:43.910000,12.7,84.0,1006.7,True,18.2,39,1.0,Canadian Grand Prix
91,0 days 00:20:43.924000,12.8,85.0,1006.7,True,18.2,41,1.1,Canadian Grand Prix
92,0 days 00:22:43.943000,12.8,85.0,1007.0,True,18.2,349,1.3,Canadian Grand Prix
93,0 days 00:24:43.958000,12.7,84.0,1006.7,True,18.1,19,1.6,Canadian Grand Prix
94,0 days 00:25:43.954000,12.7,84.0,1007.0,True,18.2,13,1.7,Canadian Grand Prix
95,0 days 00:27:43.953000,12.9,85.0,1006.9,True,18.1,326,1.7,Canadian Grand Prix
96,0 days 00:28:43.961000,12.9,85.0,1007.0,True,18.1,344,1.0,Canadian Grand Prix
97,0 days 00:30:43.955000,12.9,84.0,1007.0,True,18.3,317,2.2,Canadian Grand Prix
98,0 days 00:32:43.956000,12.9,84.0,1007.0,True,18.2,7,1.7,Canadian Grand Prix
99,0 days 00:40:43.952000,13.2,81.0,1007.0,True,18.5,3,1.6,Canadian Grand Prix
100,0 days 00:42:43.953000,13.1,81.0,1007.0,True,18.5,328,0.8,Canadian Grand Prix
101,0 days 00:43:43.957000,13.0,82.0,1007.0,False,18.6,326,0.8,Canadian Grand Prix
102,0 days 00:45:43.952000,13.4,80.0,1007.0,False,18.6,4,2.0,Canadian Grand Prix
103,0 days 00:58:43.956000,13.9,70.0,1007.0,False,18.1,99,3.0,Canadian Grand Prix
104,0 days 01:00:43.971000,14.1,72.0,1007.2,False,17.9,4,1.6,Canadian Grand Prix
105,0 days 01:01:43.973000,14.0,69.0,1007.0,False,18.0,355,3.9,Canadian Grand Prix
106,0 days 01:03:43.993000,14.1,67.0,1006.9,False,18.0,4,3.2,Canadian Grand Prix
107,0 days 01:04:44.009000,14.2,66.0,1007.0,False,17.9,18,4.0,Canadian Grand Prix
108,0 days 01:06:44.001000,14.4,66.0,1007.0,False,17.8,10,2.5,Canadian Grand Prix
109,0 days 01:07:44,14.6,67.0,1007.0,False,17.9,348,2.5,Canadian Grand Prix
110,0 days 01:15:44.047000,14.8,65.0,1007.0,False,18.5,349,2.0,Canadian Grand Prix
111,0 days 01:16:44.051000,14.7,66.0,1007.0,False,18.5,11,2.2,Canadian Grand Prix
112,0 days 01:18:44.047000,14.6,64.0,1007.0,False,18.3,19,3.7,Canadian Grand Prix
113,0 days 01:19:44.054000,14.9,65.0,1007.0,False,18.3,12,1.6,Canadian Grand Prix
114,0 days 01:21:44.045000,14.9,65.0,1007.0,False,18.3,2,1.6,Canadian Grand Prix
115,0 days 01:23:44.045000,15.0,63.0,1007.0,False,18.3,347,2.7,Canadian Grand Prix
116,0 days 01:24:44.046000,15.0,64.0,1007.2,False,18.3,94,1.8,Canadian Grand Prix
117,0 days 01:26:44.064000,15.2,62.0,1007.2,False,18.1,10,2.7,Canadian Grand Prix
118,0 days 01:27:44.064000,15.1,62.0,1007.2,False,18.0,353,4.0,Canadian Grand Prix
119,0 days 00:15:43.874000,12.6,84.0,1006.9,True,17.9,35,1.0,Canadian Grand Prix
120,0 days 00:18:43.917000,12.7,84.0,1006.9,True,18.2,291,1.3,Canadian Grand Prix
121,0 days 00:19:43.910000,12.7,84.0,1006.7,True,18.2,39,1.0,Canadian Grand Prix
122,0 days 00:21:43.943000,12.8,84.0,1006.9,True,18.2,348,1.7,Canadian Grand Prix
123,0 days 00:23:44.246000,12.9,85.0,1006.9,True,18.2,347,1.7,Canadian Grand Prix
124,0 days 00:24:43.958000,12.7,84.0,1006.7,True,18.1,19,1.6,Canadian Grand Prix
125,0 days 00:26:43.961000,12.8,85.0,1007.0,True,18.1,4,1.5,Canadian Grand Prix
126,0 days 00:27:43.953000,12.9,85.0,1006.9,True,18.1,326,1.7,Canadian Grand Prix
127,0 days 00:29:43.954000,12.9,84.0,1007.0,True,18.3,354,2.5,Canadian Grand Prix
128,0 days 00:31:43.962000,12.8,84.0,1007.0,True,18.2,358,1.2,Canadian Grand Prix
129,0 days 00:32:43.956000,12.9,84.0,1007.0,True,18.2,7,1.7,Canadian Grand Prix
130,0 days 00:34:43.953000,13.0,83.0,1006.9,True,18.3,47,1.2,Canadian Grand Prix
131,0 days 00:40:43.952000,13.2,81.0,1007.0,True,18.5,3,1.6,Canadian Grand Prix
132,0 days 00:42:43.953000,13.1,81.0,1007.0,True,18.5,328,0.8,Canadian Grand Prix
133,0 days 00:44:43.953000,13.3,81.0,1007.0,False,18.6,341,1.2,Canadian Grand Prix
134,0 days 00:45:43.952000,13.4,80.0,1007.0,False,18.6,4,2.0,Canadian Grand Prix
135,0 days 00:58:43.956000,13.9,70.0,1007.0,False,18.1,99,3.0,Canadian Grand Prix
136,0 days 01:00:43.971000,14.1,72.0,1007.2,False,17.9,4,1.6,Canadian Grand Prix
137,0 days 01:01:43.973000,14.0,69.0,1007.0,False,18.0,355,3.9,Canadian Grand Prix
138,0 days 01:03:43.993000,14.1,67.0,1006.9,False,18.0,4,3.2,Canadian Grand Prix
139,0 days 01:04:44.009000,14.2,66.0,1007.0,False,17.9,18,4.0,Canadian Grand Prix
140,0 days 01:05:43.999000,14.3,68.0,1007.0,False,17.8,1,2.2,Canadian Grand Prix
141,0 days 01:07:44,14.6,67.0,1007.0,False,17.9,348,2.5,Canadian Grand Prix
142,0 days 01:15:44.047000,14.8,65.0,1007.0,False,18.5,349,2.0,Canadian Grand Prix
143,0 days 01:17:44.050000,14.7,64.0,1007.0,False,18.3,18,1.8,Canadian Grand Prix
144,0 days 01:18:44.047000,14.6,64.0,1007.0,False,18.3,19,3.7,Canadian Grand Prix
145,0 days 01:19:44.054000,14.9,65.0,1007.0,False,18.3,12,1.6,Canadian Grand Prix
146,0 days 01:21:44.045000,14.9,65.0,1007.0,False,18.3,2,1.6,Canadian Grand Prix
147,0 days 01:23:44.045000,15.0,63.0,1007.0,False,18.3,347,2.7,Canadian Grand Prix
148,0 days 01:24:44.046000,15.0,64.0,1007.2,False,18.3,94,1.8,Canadian Grand Prix
149,0 days 01:26:44.064000,15.2,62.0,1007.2,False,18.1,10,2.7,Canadian Grand Prix
150,0 days 00:15:43.874000,12.6,84.0,1006.9,True,17.9,35,1.0,Canadian Grand Prix
151,0 days 00:18:43.917000,12.7,84.0,1006.9,True,18.2,291,1.3,Canadian Grand Prix
152,0 days 00:19:43.910000,12.7,84.0,1006.7,True,18.2,39,1.0,Canadian Grand Prix
153,0 days 00:21:43.943000,12.8,84.0,1006.9,True,18.2,348,1.7,Canadian Grand Prix
154,0 days 00:23:44.246000,12.9,85.0,1006.9,True,18.2,347,1.7,Canadian Grand Prix
155,0 days 00:24:43.958000,12.7,84.0,1006.7,True,18.1,19,1.6,Canadian Grand Prix
156,0 days 00:26:43.961000,12.8,85.0,1007.0,True,18.1,4,1.5,Canadian Grand Prix
157,0 days 00:28:43.961000,12.9,85.0,1007.0,True,18.1,344,1.0,Canadian Grand Prix
158,0 days 00:29:43.954000,12.9,84.0,1007.0,True,18.3,354,2.5,Canadian Grand Prix
159,0 days 00:31:43.962000,12.8,84.0,1007.0,True,18.2,358,1.2,Canadian Grand Prix
160,0 days 00:32:43.956000,12.9,84.0,1007.0,True,18.2,7,1.7,Canadian Grand Prix
161,0 days 00:40:43.952000,13.2,81.0,1007.0,True,18.5,3,1.6,Canadian Grand Prix
162,0 days 00:42:43.953000,13.1,81.0,1007.0,True,18.5,328,0.8,Canadian Grand Prix
163,0 days 00:44:43.953000,13.3,81.0,1007.0,False,18.6,341,1.2,Canadian Grand Prix
164,0 days 00:45:43.952000,13.4,80.0,1007.0,False,18.6,4,2.0,Canadian Grand Prix
165,0 days 00:58:43.956000,13.9,70.0,1007.0,False,18.1,99,3.0,Canadian Grand Prix
166,0 days 01:00:43.971000,14.1,72.0,1007.2,False,17.9,4,1.6,Canadian Grand Prix
167,0 days 01:02:43.971000,14.0,68.0,1007.0,False,18.2,9,3.0,Canadian Grand Prix
168,0 days 01:03:43.993000,14.1,67.0,1006.9,False,18.0,4,3.2,Canadian Grand Prix
169,0 days 01:05:43.999000,14.3,68.0,1007.0,False,17.8,1,2.2,Canadian Grand Prix
170,0 days 01:06:44.001000,14.4,66.0,1007.0,False,17.8,10,2.5,Canadian Grand Prix
171,0 days 01:08:44,14.7,67.0,1007.0,False,18.0,1,2.2,Canadian Grand Prix
172,0 days 01:15:44.047000,14.8,65.0,1007.0,False,18.5,349,2.0,Canadian Grand Prix
173,0 days 01:17:44.050000,14.7,64.0,1007.0,False,18.3,18,1.8,Canadian Grand Prix
174,0 days 01:18:44.047000,14.6,64.0,1007.0,False,18.3,19,3.7,Canadian Grand Prix
175,0 days 01:20:44.048000,14.9,64.0,1007.0,False,18.3,25,2.2,Canadian Grand Prix
176,0 days 01:22:44.048000,15.0,64.0,1007.0,False,18.4,9,2.2,Canadian Grand Prix
177,0 days 01:23:44.045000,15.0,63.0,1007.0,False,18.3,347,2.7,Canadian Grand Prix
178,0 days 01:25:44.050000,15.1,65.0,1007.2,False,18.1,358,1.3,Canadian Grand Prix
179,0 days 01:26:44.064000,15.2,62.0,1007.2,False,18.1,10,2.7,Canadian Grand Prix
180,0 days 01:28:44.077000,15.1,62.0,1007.2,False,17.9,9,2.2,Canadian Grand Prix
181,0 days 00:15:43.874000,12.6,84.0,1006.9,True,17.9,35,1.0,Canadian Grand Prix
182,0 days 00:17:43.891000,12.6,84.0,1006.7,True,18.1,55,1.2,Canadian Grand Prix
183,0 days 00:19:43.910000,12.7,84.0,1006.7,True,18.2,39,1.0,Canadian Grand Prix
184,0 days 00:20:43.924000,12.8,85.0,1006.7,True,18.2,41,1.1,Canadian Grand Prix
185,0 days 00:22:43.943000,12.8,85.0,1007.0,True,18.2,349,1.3,Canadian Grand Prix
186,0 days 00:24:43.958000,12.7,84.0,1006.7,True,18.1,19,1.6,Canadian Grand Prix
187,0 days 00:25:43.954000,12.7,84.0,1007.0,True,18.2,13,1.7,Canadian Grand Prix
188,0 days 00:27:43.953000,12.9,85.0,1006.9,True,18.1,326,1.7,Canadian Grand Prix
189,0 days 00:29:43.954000,12.9,84.0,1007.0,True,18.3,354,2.5,Canadian Grand Prix
190,0 days 00:30:43.955000,12.9,84.0,1007.0,True,18.3,317,2.2,Canadian Grand Prix
191,0 days 00:32:43.956000,12.9,84.0,1007.0,True,18.2,7,1.7,Canadian Grand Prix
192,0 days 00:41:43.963000,13.2,81.0,1007.0,True,18.5,152,1.3,Canadian Grand Prix
193,0 days 00:43:43.957000,13.0,82.0,1007.0,False,18.6,326,0.8,Canadian Grand Prix
194,0 days 00:44:43.953000,13.3,81.0,1007.0,False,18.6,341,1.2,Canadian Grand Prix
195,0 days 00:46:43.968000,13.5,81.0,1007.0,False,18.6,339,1.5,Canadian Grand Prix
196,0 days 00:59:43.992000,13.9,71.0,1007.2,False,18.1,336,1.3,Canadian Grand Prix
197,0 days 01:01:43.973000,14.0,69.0,1007.0,False,18.0,355,3.9,Canadian Grand Prix
198,0 days 01:02:43.971000,14.0,68.0,1007.0,False,18.2,9,3.0,Canadian Grand Prix
199,0 days 01:04:44.009000,14.2,66.0,1007.0,False,17.9,18,4.0,Canadian Grand Prix
200,0 days 01:05:43.999000,14.3,68.0,1007.0,False,17.8,1,2.2,Canadian Grand Prix
201,0 days 01:07:44,14.6,67.0,1007.0,False,17.9,348,2.5,Canadian Grand Prix
202,0 days 01:08:44,14.7,67.0,1007.0,False,18.0,1,2.2,Canadian Grand Prix
