,Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,Session_ID,Event_Name
1105,0 days 00:21:30.059000,ZHO,24,0 days 00:01:33.307000,7.0,2.0,,,0 days 00:00:32.373000,0 days 00:00:31.846000,0 days 00:00:29.088000,0 days 00:20:29.125000,0 days 00:21:00.971000,0 days 00:21:30.059000,227.0,280.0,254.0,309.0,False,MEDIUM,2.0,True,Alfa Romeo,0 days 00:19:56.752000,2023-10-07 13:43:55.755,1,,True,TRACK LIMITS AT TURN 5 LAP 8 ,False,True,35.3,39.0,1006.0,False,41.9,293,1.8,Sprint Shootout,Qatar Grand Prix
1106,0 days 00:23:24.605000,ZHO,24,0 days 00:01:54.546000,8.0,2.0,,,0 days 00:00:44.784000,0 days 00:00:37.043000,0 days 00:00:32.719000,0 days 00:22:14.843000,0 days 00:22:51.886000,0 days 00:23:24.605000,192.0,228.0,278.0,277.0,True,MEDIUM,3.0,True,Alfa Romeo,0 days 00:21:30.059000,2023-10-07 13:45:29.062,1,,False,,False,True,35.3,38.0,1005.9,False,42.2,310,2.7,Sprint Shootout,Qatar Grand Prix
1107,0 days 00:24:50.879000,ZHO,24,0 days 00:01:26.274000,9.0,2.0,,,0 days 00:00:31.832000,0 days 00:00:29.245000,0 days 00:00:25.197000,0 days 00:23:56.437000,0 days 00:24:25.682000,0 days 00:24:50.879000,242.0,282.0,281.0,310.0,False,MEDIUM,4.0,True,Alfa Romeo,0 days 00:23:24.605000,2023-10-07 13:47:23.608,1,,True,TRACK LIMITS AT TURN 13 LAP 10 ,False,True,35.3,38.0,1006.0,False,42.1,300,2.9,Sprint Shootout,Qatar Grand Prix
1108,0 days 00:26:42.278000,ZHO,24,0 days 00:01:51.399000,10.0,2.0,,0 days 00:26:38.119000,0 days 00:00:39.803000,0 days 00:00:35.078000,0 days 00:00:36.518000,0 days 00:25:30.682000,0 days 00:26:05.760000,0 days 00:26:42.278000,178.0,248.0,,266.0,False,MEDIUM,5.0,True,Alfa Romeo,0 days 00:24:50.879000,2023-10-07 13:48:49.882,1,,False,,False,False,35.3,38.0,1006.0,False,42.1,286,2.7,Sprint Shootout,Qatar Grand Prix
1109,0 days 00:03:08.743000,MAG,20,,1.0,1.0,0 days 00:01:15.505000,,,0 days 00:00:33.734000,0 days 00:00:40.436000,,0 days 00:02:28.316000,0 days 00:03:08.971000,211.0,255.0,284.0,88.0,False,MEDIUM,1.0,True,Haas F1 Team,0 days 00:01:15.505000,2023-10-07 13:25:14.508,1,,False,,False,False,35.7,38.0,1005.9,False,42.9,305,3.2,Sprint Shootout,Qatar Grand Prix
1110,0 days 00:04:36.181000,MAG,20,0 days 00:01:27.438000,2.0,1.0,,,0 days 00:00:32.041000,0 days 00:00:29.440000,0 days 00:00:25.957000,0 days 00:03:40.784000,0 days 00:04:10.224000,0 days 00:04:36.181000,237.0,286.0,282.0,320.0,True,MEDIUM,2.0,True,Haas F1 Team,0 days 00:03:08.743000,2023-10-07 13:27:07.746,1,,False,,False,True,35.7,37.0,1006.0,False,43.3,296,2.4,Sprint Shootout,Qatar Grand Prix
1111,0 days 00:06:28.308000,MAG,20,0 days 00:01:52.127000,3.0,1.0,,,0 days 00:00:44.323000,0 days 00:00:38.250000,0 days 00:00:29.554000,0 days 00:05:20.504000,0 days 00:05:58.754000,0 days 00:06:28.308000,193.0,252.0,284.0,287.0,False,MEDIUM,3.0,True,Haas F1 Team,0 days 00:04:36.181000,2023-10-07 13:28:35.184,1,,False,,False,True,35.7,37.0,1005.9,False,43.1,271,2.4,Sprint Shootout,Qatar Grand Prix
1112,0 days 00:07:55.324000,MAG,20,0 days 00:01:27.016000,4.0,1.0,,,0 days 00:00:31.722000,0 days 00:00:29.780000,0 days 00:00:25.514000,0 days 00:07:00.030000,0 days 00:07:29.810000,0 days 00:07:55.324000,241.0,286.0,281.0,319.0,False,MEDIUM,4.0,True,Haas F1 Team,0 days 00:06:28.308000,2023-10-07 13:30:27.311,1,,True,TRACK LIMITS AT TURN 13 LAP 5 ,False,True,35.7,37.0,1005.7,False,43.1,301,2.4,Sprint Shootout,Qatar Grand Prix
1113,0 days 00:09:47.361000,MAG,20,0 days 00:01:52.037000,5.0,1.0,,0 days 00:09:43.230000,0 days 00:00:42.841000,0 days 00:00:34.547000,0 days 00:00:34.649000,0 days 00:08:38.165000,0 days 00:09:12.712000,0 days 00:09:47.361000,204.0,260.0,,247.0,False,MEDIUM,5.0,True,Haas F1 Team,0 days 00:07:55.324000,2023-10-07 13:31:54.327,12,,False,,False,False,35.7,37.0,1005.9,False,43.0,292,2.0,Sprint Shootout,Qatar Grand Prix
1114,0 days 01:02:09.798000,VER,1,,1.0,1.0,,,,0 days 00:00:30.642000,0 days 00:00:43.252000,,0 days 01:01:26.537000,0 days 01:02:09.865000,235.0,283.0,210.0,242.0,False,MEDIUM,1.0,True,Red Bull Racing,0 days 01:00:19.288000,2023-10-07 17:33:39.353,124,6.0,False,,False,False,31.6,61.0,1008.0,False,35.6,341,1.5,Sprint,Qatar Grand Prix
1115,0 days 01:04:32.606000,VER,1,0 days 00:02:22.808000,2.0,1.0,,,0 days 00:00:47.568000,0 days 00:00:46.782000,0 days 00:00:48.458000,0 days 01:02:57.338000,0 days 01:03:44.120000,0 days 01:04:32.578000,193.0,242.0,281.0,267.0,True,MEDIUM,2.0,True,Red Bull Racing,0 days 01:02:09.798000,2023-10-07 17:35:29.863,41,5.0,False,,False,False,31.6,61.0,1008.0,False,35.7,339,1.3,Sprint,Qatar Grand Prix
1116,0 days 01:06:12.818000,VER,1,0 days 00:01:40.212000,3.0,1.0,,,0 days 00:00:33.449000,0 days 00:00:30.007000,0 days 00:00:36.756000,0 days 01:05:06.027000,0 days 01:05:36.034000,0 days 01:06:12.790000,235.0,284.0,120.0,308.0,True,MEDIUM,3.0,True,Red Bull Racing,0 days 01:04:32.606000,2023-10-07 17:37:52.671,124,5.0,False,,False,False,31.6,61.0,1008.0,False,35.7,297,1.2,Sprint,Qatar Grand Prix
1117,0 days 01:08:31.572000,VER,1,0 days 00:02:18.754000,4.0,1.0,,,0 days 00:00:46.449000,0 days 00:00:48.864000,0 days 00:00:43.441000,0 days 01:06:59.239000,0 days 01:07:48.103000,0 days 01:08:31.544000,129.0,217.0,232.0,192.0,False,MEDIUM,4.0,True,Red Bull Racing,0 days 01:06:12.818000,2023-10-07 17:39:32.883,4,5.0,False,,False,False,31.6,61.0,1008.0,False,35.6,269,1.0,Sprint,Qatar Grand Prix
1118,0 days 01:10:52.175000,VER,1,0 days 00:02:20.603000,5.0,1.0,,,0 days 00:00:48.694000,0 days 00:00:49.306000,0 days 00:00:42.603000,0 days 01:09:20.238000,0 days 01:10:09.544000,0 days 01:10:52.147000,136.0,171.0,241.0,228.0,False,MEDIUM,5.0,True,Red Bull Racing,0 days 01:08:31.572000,2023-10-07 17:41:51.637,4,5.0,False,,False,False,31.6,61.0,1008.0,False,35.6,298,1.0,Sprint,Qatar Grand Prix
1119,0 days 01:13:14.681000,VER,1,0 days 00:02:22.506000,6.0,1.0,,,0 days 00:00:50.266000,0 days 00:00:47.225000,0 days 00:00:45.015000,0 days 01:11:42.413000,0 days 01:12:29.638000,0 days 01:13:14.653000,195.0,136.0,283.0,140.0,False,MEDIUM,6.0,True,Red Bull Racing,0 days 01:10:52.175000,2023-10-07 17:44:12.240,41,5.0,False,,False,False,31.6,61.0,1008.0,False,35.5,269,0.6,Sprint,Qatar Grand Prix
1120,0 days 01:14:43.804000,VER,1,0 days 00:01:29.123000,7.0,1.0,,,0 days 00:00:32.863000,0 days 00:00:30.157000,0 days 00:00:26.103000,0 days 01:13:47.516000,0 days 01:14:17.673000,0 days 01:14:43.776000,235.0,284.0,281.0,309.0,True,MEDIUM,7.0,True,Red Bull Racing,0 days 01:13:14.681000,2023-10-07 17:46:34.746,1,5.0,False,,False,True,31.6,61.0,1008.0,False,35.4,323,1.1,Sprint,Qatar Grand Prix
1121,0 days 01:16:12.282000,VER,1,0 days 00:01:28.478000,8.0,1.0,,,0 days 00:00:32.708000,0 days 00:00:29.741000,0 days 00:00:26.029000,0 days 01:15:16.484000,0 days 01:15:46.225000,0 days 01:16:12.254000,236.0,281.0,289.0,308.0,True,MEDIUM,8.0,True,Red Bull Racing,0 days 01:14:43.804000,2023-10-07 17:48:03.869,1,5.0,False,,False,True,31.6,62.0,1008.0,False,35.4,150,1.1,Sprint,Qatar Grand Prix
1122,0 days 01:17:40.788000,VER,1,0 days 00:01:28.506000,9.0,1.0,,,0 days 00:00:31.998000,0 days 00:00:30.247000,0 days 00:00:26.261000,0 days 01:16:44.252000,0 days 01:17:14.499000,0 days 01:17:40.760000,235.0,283.0,291.0,328.0,False,MEDIUM,9.0,True,Red Bull Racing,0 days 01:16:12.282000,2023-10-07 17:49:32.347,1,4.0,False,,False,True,31.6,61.0,1008.0,False,35.8,288,0.8,Sprint,Qatar Grand Prix
1123,0 days 01:19:08.391000,VER,1,0 days 00:01:27.603000,10.0,1.0,,,0 days 00:00:32.072000,0 days 00:00:29.594000,0 days 00:00:25.937000,0 days 01:18:12.832000,0 days 01:18:42.426000,0 days 01:19:08.363000,234.0,279.0,280.0,325.0,True,MEDIUM,10.0,True,Red Bull Racing,0 days 01:17:40.788000,2023-10-07 17:51:00.853,1,3.0,False,,False,True,31.5,61.0,1008.0,False,35.5,183,1.2,Sprint,Qatar Grand Prix
1124,0 days 01:20:50.047000,VER,1,0 days 00:01:41.656000,11.0,1.0,,,0 days 00:00:32.159000,0 days 00:00:29.609000,0 days 00:00:39.888000,0 days 01:19:40.522000,0 days 01:20:10.131000,0 days 01:20:50.019000,235.0,282.0,194.0,305.0,False,MEDIUM,11.0,True,Red Bull Racing,0 days 01:19:08.391000,2023-10-07 17:52:28.456,124,3.0,False,,False,False,31.6,61.0,1008.2,False,35.5,178,0.6,Sprint,Qatar Grand Prix
1125,0 days 01:23:16.685000,VER,1,0 days 00:02:26.638000,12.0,1.0,,,0 days 00:00:53.300000,0 days 00:00:48.479000,0 days 00:00:44.859000,0 days 01:21:43.319000,0 days 01:22:31.798000,0 days 01:23:16.657000,134.0,204.0,170.0,259.0,False,MEDIUM,12.0,True,Red Bull Racing,0 days 01:20:50.047000,2023-10-07 17:54:10.112,4,3.0,False,,False,False,31.6,61.0,1008.0,False,36.0,141,0.5,Sprint,Qatar Grand Prix
1126,0 days 01:25:49.174000,VER,1,,13.0,1.0,,,0 days 00:01:01.431000,0 days 00:00:46.538000,0 days 00:00:44.479000,0 days 01:24:18.147000,0 days 01:25:04.709000,0 days 01:25:49.255000,178.0,203.0,242.0,177.0,False,MEDIUM,13.0,True,Red Bull Racing,0 days 01:23:16.685000,2023-10-07 17:56:36.750,4,3.0,False,,False,False,31.5,62.0,1008.0,False,35.5,311,1.0,Sprint,Qatar Grand Prix
1127,0 days 01:28:10.163000,VER,1,0 days 00:02:20.989000,14.0,1.0,,,0 days 00:00:49.981000,0 days 00:00:46.198000,0 days 00:00:44.810000,0 days 01:26:39.127000,0 days 01:27:25.325000,0 days 01:28:10.135000,134.0,202.0,280.0,102.0,False,MEDIUM,14.0,True,Red Bull Racing,0 days 01:25:49.174000,2023-10-07 17:59:09.239,41,3.0,False,,False,False,31.5,62.0,1008.0,False,35.2,0,1.7,Sprint,Qatar Grand Prix
1128,0 days 01:29:39.081000,VER,1,0 days 00:01:28.918000,15.0,1.0,,,0 days 00:00:32.882000,0 days 00:00:29.533000,0 days 00:00:26.503000,0 days 01:28:43.017000,0 days 01:29:12.550000,0 days 01:29:39.053000,238.0,287.0,286.0,307.0,False,MEDIUM,15.0,True,Red Bull Racing,0 days 01:28:10.163000,2023-10-07 18:01:30.228,1,3.0,False,,False,True,31.4,62.0,1008.0,False,35.0,291,1.0,Sprint,Qatar Grand Prix
1129,0 days 01:31:05.026000,VER,1,0 days 00:01:25.945000,16.0,1.0,,,0 days 00:00:31.783000,0 days 00:00:28.964000,0 days 00:00:25.198000,0 days 01:30:10.836000,0 days 01:30:39.800000,0 days 01:31:04.998000,239.0,280.0,280.0,303.0,True,MEDIUM,16.0,True,Red Bull Racing,0 days 01:29:39.081000,2023-10-07 18:02:59.146,1,2.0,False,,False,True,31.4,63.0,1008.0,False,35.0,150,1.3,Sprint,Qatar Grand Prix
1130,0 days 01:32:30.630000,VER,1,0 days 00:01:25.604000,17.0,1.0,,,0 days 00:00:31.660000,0 days 00:00:28.855000,0 days 00:00:25.089000,0 days 01:31:36.658000,0 days 01:32:05.513000,0 days 01:32:30.602000,240.0,282.0,280.0,301.0,True,MEDIUM,17.0,True,Red Bull Racing,0 days 01:31:05.026000,2023-10-07 18:04:25.091,1,2.0,False,,False,True,31.4,62.0,1008.0,False,35.3,56,1.2,Sprint,Qatar Grand Prix
1131,0 days 01:33:56.638000,VER,1,0 days 00:01:26.008000,18.0,1.0,,,0 days 00:00:31.827000,0 days 00:00:29.066000,0 days 00:00:25.115000,0 days 01:33:02.429000,0 days 01:33:31.495000,0 days 01:33:56.610000,234.0,278.0,280.0,300.0,False,MEDIUM,18.0,True,Red Bull Racing,0 days 01:32:30.630000,2023-10-07 18:05:50.695,1,2.0,False,,False,True,31.3,62.0,1008.0,False,35.3,165,1.0,Sprint,Qatar Grand Prix
1132,0 days 01:35:22.766000,VER,1,0 days 00:01:26.128000,19.0,1.0,,,0 days 00:00:31.796000,0 days 00:00:29.139000,0 days 00:00:25.193000,0 days 01:34:28.406000,0 days 01:34:57.545000,0 days 01:35:22.738000,238.0,279.0,279.0,298.0,False,MEDIUM,19.0,True,Red Bull Racing,0 days 01:33:56.638000,2023-10-07 18:07:16.703,1,2.0,False,,False,True,31.3,61.0,1008.0,False,35.1,317,0.8,Sprint,Qatar Grand Prix
1133,0 days 01:02:20.896000,GAS,10,,1.0,1.0,,,,0 days 00:00:31.820000,0 days 00:00:50.935000,,0 days 01:01:30.052000,0 days 01:02:20.943000,221.0,280.0,173.0,256.0,False,SOFT,4.0,False,Alpine,0 days 01:00:19.288000,2023-10-07 17:33:39.353,124,12.0,False,,False,False,31.6,61.0,1008.0,False,35.6,341,1.5,Sprint,Qatar Grand Prix
1134,0 days 01:04:35.028000,GAS,10,0 days 00:02:14.132000,2.0,1.0,,,0 days 00:00:42.945000,0 days 00:00:45.812000,0 days 00:00:45.375000,0 days 01:03:03.808000,0 days 01:03:49.620000,0 days 01:04:34.995000,142.0,214.0,283.0,260.0,True,SOFT,5.0,False,Alpine,0 days 01:02:20.896000,2023-10-07 17:35:40.961,41,11.0,False,,False,False,31.6,61.0,1008.0,False,35.7,339,1.3,Sprint,Qatar Grand Prix
1135,0 days 01:06:19.879000,GAS,10,0 days 00:01:44.851000,3.0,1.0,,,0 days 00:00:33.689000,0 days 00:00:30.719000,0 days 00:00:40.443000,0 days 01:05:08.684000,0 days 01:05:39.403000,0 days 01:06:19.846000,232.0,288.0,162.0,309.0,True,SOFT,6.0,False,Alpine,0 days 01:04:35.028000,2023-10-07 17:37:55.093,124,10.0,False,,False,False,31.6,61.0,1008.0,False,35.7,297,1.2,Sprint,Qatar Grand Prix
1136,0 days 01:08:38.795000,GAS,10,0 days 00:02:18.916000,4.0,1.0,,,0 days 00:00:44.815000,0 days 00:00:50.371000,0 days 00:00:43.730000,0 days 01:07:04.661000,0 days 01:07:55.032000,0 days 01:08:38.762000,137.0,231.0,234.0,253.0,False,SOFT,7.0,False,Alpine,0 days 01:06:19.879000,2023-10-07 17:39:39.944,4,10.0,False,,False,False,31.6,61.0,1008.0,False,35.6,269,1.0,Sprint,Qatar Grand Prix
1137,0 days 01:11:00.317000,GAS,10,0 days 00:02:21.522000,5.0,1.0,,,0 days 00:00:47.666000,0 days 00:00:49.534000,0 days 00:00:44.322000,0 days 01:09:26.428000,0 days 01:10:15.962000,0 days 01:11:00.284000,204.0,232.0,231.0,151.0,False,SOFT,8.0,False,Alpine,0 days 01:08:38.795000,2023-10-07 17:41:58.860,4,10.0,False,,False,False,31.6,61.0,1008.0,False,35.6,298,1.0,Sprint,Qatar Grand Prix
1138,0 days 01:13:17.040000,GAS,10,0 days 00:02:16.723000,6.0,1.0,,,0 days 00:00:47.940000,0 days 00:00:46.930000,0 days 00:00:41.853000,0 days 01:11:48.224000,0 days 01:12:35.154000,0 days 01:13:17.007000,187.0,87.0,279.0,254.0,False,SOFT,9.0,False,Alpine,0 days 01:11:00.317000,2023-10-07 17:44:20.382,41,10.0,False,,False,False,31.6,61.0,1008.0,False,35.5,313,1.0,Sprint,Qatar Grand Prix
1139,0 days 01:14:47.406000,GAS,10,0 days 00:01:30.366000,7.0,1.0,,,0 days 00:00:33.454000,0 days 00:00:30.251000,0 days 00:00:26.661000,0 days 01:13:50.461000,0 days 01:14:20.712000,0 days 01:14:47.373000,235.0,283.0,277.0,309.0,False,SOFT,10.0,False,Alpine,0 days 01:13:17.040000,2023-10-07 17:46:37.105,1,10.0,True,TRACK LIMITS AT TURN 15 LAP 7 ,False,True,31.6,61.0,1008.0,False,35.4,323,1.1,Sprint,Qatar Grand Prix
1140,0 days 01:16:17.135000,GAS,10,0 days 00:01:29.729000,8.0,1.0,,,0 days 00:00:33.294000,0 days 00:00:30.063000,0 days 00:00:26.372000,0 days 01:15:20.667000,0 days 01:15:50.730000,0 days 01:16:17.102000,230.0,282.0,283.0,307.0,True,SOFT,11.0,False,Alpine,0 days 01:14:47.406000,2023-10-07 17:48:07.471,1,10.0,False,,False,True,31.6,62.0,1008.0,False,35.4,150,1.1,Sprint,Qatar Grand Prix
1141,0 days 01:17:47.711000,GAS,10,0 days 00:01:30.576000,9.0,1.0,,,0 days 00:00:33.873000,0 days 00:00:30.141000,0 days 00:00:26.562000,0 days 01:16:50.975000,0 days 01:17:21.116000,0 days 01:17:47.678000,227.0,280.0,278.0,324.0,False,SOFT,12.0,False,Alpine,0 days 01:16:17.135000,2023-10-07 17:49:37.200,1,11.0,False,,False,True,31.6,61.0,1008.0,False,35.8,288,0.8,Sprint,Qatar Grand Prix
1142,0 days 01:19:18.215000,GAS,10,0 days 00:01:30.504000,10.0,1.0,,,0 days 00:00:33.553000,0 days 00:00:30.275000,0 days 00:00:26.676000,0 days 01:18:21.231000,0 days 01:18:51.506000,0 days 01:19:18.182000,228.0,282.0,277.0,301.0,False,SOFT,13.0,False,Alpine,0 days 01:17:47.711000,2023-10-07 17:51:07.776,1,12.0,False,,False,True,31.5,61.0,1008.0,False,35.5,183,1.2,Sprint,Qatar Grand Prix
1143,0 days 01:21:01.697000,GAS,10,0 days 00:01:43.482000,11.0,1.0,,,0 days 00:00:34.036000,0 days 00:00:33.674000,0 days 00:00:35.772000,0 days 01:19:52.218000,0 days 01:20:25.892000,0 days 01:21:01.664000,227.0,109.0,139.0,303.0,False,SOFT,14.0,False,Alpine,0 days 01:19:18.215000,2023-10-07 17:52:38.280,124,9.0,False,,False,False,31.6,61.0,1008.2,False,35.5,178,0.6,Sprint,Qatar Grand Prix
1144,0 days 01:23:26.222000,GAS,10,0 days 00:02:24.525000,12.0,1.0,,,0 days 00:00:48.536000,0 days 00:00:50.480000,0 days 00:00:45.509000,0 days 01:21:50.200000,0 days 01:22:40.680000,0 days 01:23:26.189000,96.0,227.0,212.0,249.0,False,SOFT,15.0,False,Alpine,0 days 01:21:01.697000,2023-10-07 17:54:21.762,4,9.0,False,,False,False,31.6,61.0,1008.0,False,36.0,251,1.0,Sprint,Qatar Grand Prix
1145,0 days 01:25:57.558000,GAS,10,,13.0,1.0,,,0 days 00:01:01.259000,0 days 00:00:45.651000,0 days 00:00:44.370000,0 days 01:24:27.522000,0 days 01:25:13.177000,0 days 01:25:57.583000,173.0,210.0,242.0,,False,SOFT,16.0,False,Alpine,0 days 01:23:26.222000,2023-10-07 17:56:46.287,4,9.0,False,,False,False,31.5,62.0,1008.0,False,35.5,311,1.0,Sprint,Qatar Grand Prix
1146,0 days 01:28:12.429000,GAS,10,0 days 00:02:14.871000,14.0,1.0,,,0 days 00:00:48.475000,0 days 00:00:45.676000,0 days 00:00:40.720000,0 days 01:26:46,0 days 01:27:31.676000,0 days 01:28:12.396000,158.0,113.0,280.0,142.0,False,SOFT,17.0,False,Alpine,0 days 01:25:57.558000,2023-10-07 17:59:17.623,41,9.0,False,,False,False,31.4,62.0,1008.0,False,35.1,286,1.6,Sprint,Qatar Grand Prix
1147,0 days 01:29:42.741000,GAS,10,0 days 00:01:30.312000,15.0,1.0,,,0 days 00:00:33.679000,0 days 00:00:30.416000,0 days 00:00:26.217000,0 days 01:28:46.075000,0 days 01:29:16.491000,0 days 01:29:42.708000,232.0,284.0,278.0,311.0,False,SOFT,18.0,False,Alpine,0 days 01:28:12.429000,2023-10-07 18:01:32.494,1,8.0,False,,False,True,31.4,62.0,1008.0,False,35.0,291,1.0,Sprint,Qatar Grand Prix
1148,0 days 01:31:11.510000,GAS,10,0 days 00:01:28.769000,16.0,1.0,,,0 days 00:00:32.861000,0 days 00:00:29.901000,0 days 00:00:26.007000,0 days 01:30:15.569000,0 days 01:30:45.470000,0 days 01:31:11.477000,,277.0,286.0,306.0,True,SOFT,19.0,False,Alpine,0 days 01:29:42.741000,2023-10-07 18:03:02.806,1,8.0,False,,False,True,31.4,63.0,1008.0,False,35.0,150,1.3,Sprint,Qatar Grand Prix
1149,0 days 01:32:42.032000,GAS,10,0 days 00:01:30.522000,17.0,1.0,,,0 days 00:00:32.989000,0 days 00:00:30.710000,0 days 00:00:26.823000,0 days 01:31:44.466000,0 days 01:32:15.176000,0 days 01:32:41.999000,229.0,280.0,285.0,326.0,False,SOFT,20.0,False,Alpine,0 days 01:31:11.510000,2023-10-07 18:04:31.575,1,10.0,False,,False,True,31.4,62.0,1008.0,False,35.3,56,1.2,Sprint,Qatar Grand Prix
1150,0 days 01:34:12.886000,GAS,10,0 days 00:01:30.854000,18.0,1.0,,,0 days 00:00:33.408000,0 days 00:00:31.063000,0 days 00:00:26.383000,0 days 01:33:15.407000,0 days 01:33:46.470000,0 days 01:34:12.853000,227.0,282.0,285.0,325.0,False,SOFT,21.0,False,Alpine,0 days 01:32:42.032000,2023-10-07 18:06:02.097,1,10.0,False,,False,True,31.3,62.0,1008.0,False,35.3,165,1.0,Sprint,Qatar Grand Prix
1151,0 days 01:35:42.652000,GAS,10,0 days 00:01:29.766000,19.0,1.0,,,0 days 00:00:33.124000,0 days 00:00:30.272000,0 days 00:00:26.370000,0 days 01:34:45.977000,0 days 01:35:16.249000,0 days 01:35:42.619000,228.0,285.0,285.0,326.0,False,SOFT,22.0,False,Alpine,0 days 01:34:12.886000,2023-10-07 18:07:32.951,1,10.0,False,,False,True,31.3,61.0,1008.0,False,35.1,317,0.8,Sprint,Qatar Grand Prix
1152,0 days 01:02:19.568000,PER,11,,1.0,1.0,,,,0 days 00:00:31.963000,0 days 00:00:49.770000,,0 days 01:01:29.849000,0 days 01:02:19.630000,218.0,285.0,186.0,263.0,False,MEDIUM,1.0,True,Red Bull Racing,0 days 01:00:19.288000,2023-10-07 17:33:39.353,124,11.0,False,,False,False,31.6,61.0,1008.0,False,35.6,341,1.5,Sprint,Qatar Grand Prix
1153,0 days 01:04:34.883000,PER,11,0 days 00:02:15.315000,2.0,1.0,,,0 days 00:00:43.989000,0 days 00:00:45.782000,0 days 00:00:45.544000,0 days 01:03:03.553000,0 days 01:03:49.335000,0 days 01:04:34.879000,116.0,244.0,281.0,260.0,True,MEDIUM,2.0,True,Red Bull Racing,0 days 01:02:19.568000,2023-10-07 17:35:39.633,41,10.0,False,,False,False,31.6,61.0,1008.0,False,35.7,339,1.3,Sprint,Qatar Grand Prix
1154,0 days 01:06:21.361000,PER,11,0 days 00:01:46.478000,3.0,1.0,,,0 days 00:00:34.411000,0 days 00:00:30.963000,0 days 00:00:41.104000,0 days 01:05:09.290000,0 days 01:05:40.253000,0 days 01:06:21.357000,232.0,284.0,169.0,303.0,True,MEDIUM,3.0,True,Red Bull Racing,0 days 01:04:34.883000,2023-10-07 17:37:54.948,124,11.0,False,,False,False,31.6,61.0,1008.0,False,35.7,297,1.2,Sprint,Qatar Grand Prix
1155,0 days 01:08:39.934000,PER,11,0 days 00:02:18.573000,4.0,1.0,,,0 days 00:00:43.649000,0 days 00:00:51.852000,0 days 00:00:43.072000,0 days 01:07:05.006000,0 days 01:07:56.858000,0 days 01:08:39.930000,152.0,227.0,226.0,258.0,False,MEDIUM,4.0,True,Red Bull Racing,0 days 01:06:21.361000,2023-10-07 17:39:41.426,4,11.0,False,,False,False,31.6,61.0,1008.0,False,35.6,269,1.0,Sprint,Qatar Grand Prix
1156,0 days 01:11:01.173000,PER,11,0 days 00:02:21.239000,5.0,1.0,,,0 days 00:00:47.085000,0 days 00:00:50.264000,0 days 00:00:43.890000,0 days 01:09:27.015000,0 days 01:10:17.279000,0 days 01:11:01.169000,174.0,256.0,233.0,146.0,False,MEDIUM,5.0,True,Red Bull Racing,0 days 01:08:39.934000,2023-10-07 17:41:59.999,4,11.0,False,,False,False,31.6,61.0,1008.0,False,35.6,298,1.0,Sprint,Qatar Grand Prix
1157,0 days 01:13:17.634000,PER,11,0 days 00:02:16.461000,6.0,1.0,,,0 days 00:00:47.954000,0 days 00:00:46.815000,0 days 00:00:41.692000,0 days 01:11:49.123000,0 days 01:12:35.938000,0 days 01:13:17.630000,194.0,89.0,280.0,252.0,False,MEDIUM,6.0,True,Red Bull Racing,0 days 01:11:01.173000,2023-10-07 17:44:21.238,41,11.0,False,,False,False,31.6,61.0,1008.0,False,35.5,313,1.0,Sprint,Qatar Grand Prix
1158,0 days 01:14:47.772000,PER,11,0 days 00:01:30.138000,7.0,1.0,,,0 days 00:00:33.909000,0 days 00:00:29.971000,0 days 00:00:26.258000,0 days 01:13:51.539000,0 days 01:14:21.510000,0 days 01:14:47.768000,236.0,285.0,281.0,311.0,True,MEDIUM,7.0,True,Red Bull Racing,0 days 01:13:17.634000,2023-10-07 17:46:37.699,1,11.0,False,,False,True,31.6,61.0,1008.0,False,35.4,323,1.1,Sprint,Qatar Grand Prix
1159,0 days 01:16:17.430000,PER,11,0 days 00:01:29.658000,8.0,1.0,,,0 days 00:00:33.357000,0 days 00:00:30.309000,0 days 00:00:25.992000,0 days 01:15:21.125000,0 days 01:15:51.434000,0 days 01:16:17.426000,231.0,283.0,290.0,312.0,True,MEDIUM,8.0,True,Red Bull Racing,0 days 01:14:47.772000,2023-10-07 17:48:07.837,1,11.0,False,,False,True,31.6,62.0,1008.0,False,35.4,150,1.1,Sprint,Qatar Grand Prix
1160,0 days 01:17:46.014000,PER,11,0 days 00:01:28.584000,9.0,1.0,,,0 days 00:00:32.726000,0 days 00:00:29.811000,0 days 00:00:26.047000,0 days 01:16:50.152000,0 days 01:17:19.963000,0 days 01:17:46.010000,239.0,284.0,290.0,339.0,True,MEDIUM,9.0,True,Red Bull Racing,0 days 01:16:17.430000,2023-10-07 17:49:37.495,1,10.0,False,,False,True,31.6,61.0,1008.0,False,35.8,288,0.8,Sprint,Qatar Grand Prix
