,Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,Session_ID,Event_Name
1915,0 days 01:38:41.382000,GAS,10,0 days 00:01:11.188000,29.0,3.0,,,0 days 00:00:17.821000,0 days 00:00:31.882000,0 days 00:00:21.485000,0 days 01:37:47.995000,0 days 01:38:19.877000,0 days 01:38:41.362000,,227.0,269.0,286.0,False,HARD,15.0,True,Alpine,0 days 01:37:30.194000,2023-07-02 13:38:31.186,1,7.0,True,TRACK LIMITS AT TURN 10 (NEXT LAP),False,True,22.6,51.0,934.0,False,31.5,29,1.2,Race,Austrian Grand Prix
1916,0 days 01:39:52.330000,GAS,10,0 days 00:01:10.948000,30.0,3.0,,,0 days 00:00:17.881000,0 days 00:00:31.631000,0 days 00:00:21.436000,0 days 01:38:59.243000,0 days 01:39:30.874000,0 days 01:39:52.310000,289.0,227.0,270.0,288.0,False,HARD,16.0,True,Alpine,0 days 01:38:41.382000,2023-07-02 13:39:42.374,1,7.0,False,,False,True,22.6,52.0,934.0,False,31.9,112,1.2,Race,Austrian Grand Prix
1917,0 days 01:41:03.085000,GAS,10,0 days 00:01:10.755000,31.0,3.0,,,0 days 00:00:17.813000,0 days 00:00:31.583000,0 days 00:00:21.359000,0 days 01:40:10.123000,0 days 01:40:41.706000,0 days 01:41:03.065000,288.0,229.0,270.0,287.0,False,HARD,17.0,True,Alpine,0 days 01:39:52.330000,2023-07-02 13:40:53.322,1,7.0,False,,False,True,22.7,52.0,934.0,False,32.2,113,1.6,Race,Austrian Grand Prix
1918,0 days 01:42:14.241000,GAS,10,0 days 00:01:11.156000,32.0,3.0,,,0 days 00:00:17.801000,0 days 00:00:31.809000,0 days 00:00:21.546000,0 days 01:41:20.866000,0 days 01:41:52.675000,0 days 01:42:14.221000,289.0,228.0,270.0,287.0,False,HARD,18.0,True,Alpine,0 days 01:41:03.085000,2023-07-02 13:42:04.077,1,7.0,False,,False,True,22.7,53.0,934.0,False,32.2,94,1.1,Race,Austrian Grand Prix
1919,0 days 01:43:25.084000,GAS,10,0 days 00:01:10.843000,33.0,3.0,,,0 days 00:00:17.784000,0 days 00:00:31.555000,0 days 00:00:21.504000,0 days 01:42:32.005000,0 days 01:43:03.560000,0 days 01:43:25.064000,,228.0,271.0,297.0,False,HARD,19.0,True,Alpine,0 days 01:42:14.241000,2023-07-02 13:43:15.233,1,7.0,False,,False,True,22.6,53.0,934.0,False,31.9,94,1.2,Race,Austrian Grand Prix
1920,0 days 01:44:36.777000,GAS,10,0 days 00:01:11.693000,34.0,3.0,,,0 days 00:00:17.793000,0 days 00:00:32.231000,0 days 00:00:21.669000,0 days 01:43:42.857000,0 days 01:44:15.088000,0 days 01:44:36.757000,,228.0,270.0,301.0,False,HARD,20.0,True,Alpine,0 days 01:43:25.084000,2023-07-02 13:44:26.076,1,8.0,False,,False,True,22.5,53.0,934.0,False,31.8,80,1.0,Race,Austrian Grand Prix
1921,0 days 01:45:47.851000,GAS,10,0 days 00:01:11.074000,35.0,3.0,,,0 days 00:00:17.872000,0 days 00:00:31.761000,0 days 00:00:21.441000,0 days 01:44:54.629000,0 days 01:45:26.390000,0 days 01:45:47.831000,290.0,227.0,271.0,287.0,False,HARD,21.0,True,Alpine,0 days 01:44:36.777000,2023-07-02 13:45:37.769,1,8.0,False,,False,True,22.5,53.0,934.0,False,31.7,167,1.7,Race,Austrian Grand Prix
1922,0 days 01:46:58.993000,GAS,10,0 days 00:01:11.142000,36.0,3.0,,,0 days 00:00:17.945000,0 days 00:00:31.778000,0 days 00:00:21.419000,0 days 01:46:05.776000,0 days 01:46:37.554000,0 days 01:46:58.973000,289.0,227.0,270.0,286.0,False,HARD,22.0,True,Alpine,0 days 01:45:47.851000,2023-07-02 13:46:48.843,1,8.0,False,,False,True,22.5,53.0,934.0,False,31.7,167,1.7,Race,Austrian Grand Prix
1923,0 days 01:48:10.207000,GAS,10,0 days 00:01:11.214000,37.0,3.0,,,0 days 00:00:17.847000,0 days 00:00:31.791000,0 days 00:00:21.576000,0 days 01:47:16.820000,0 days 01:47:48.611000,0 days 01:48:10.187000,,227.0,270.0,287.0,False,HARD,23.0,True,Alpine,0 days 01:46:58.993000,2023-07-02 13:47:59.985,1,8.0,False,,False,True,22.5,52.0,934.0,False,31.5,72,1.3,Race,Austrian Grand Prix
1924,0 days 01:49:21.355000,GAS,10,0 days 00:01:11.148000,38.0,3.0,,,0 days 00:00:17.878000,0 days 00:00:31.797000,0 days 00:00:21.473000,0 days 01:48:28.065000,0 days 01:48:59.862000,0 days 01:49:21.335000,,227.0,271.0,287.0,False,HARD,24.0,True,Alpine,0 days 01:48:10.207000,2023-07-02 13:49:11.199,1,8.0,False,,False,True,22.5,53.0,934.0,False,31.4,56,1.2,Race,Austrian Grand Prix
1925,0 days 01:50:32.487000,GAS,10,0 days 00:01:11.132000,39.0,3.0,,,0 days 00:00:17.838000,0 days 00:00:31.768000,0 days 00:00:21.526000,0 days 01:49:39.173000,0 days 01:50:10.941000,0 days 01:50:32.467000,288.0,227.0,270.0,288.0,False,HARD,25.0,True,Alpine,0 days 01:49:21.355000,2023-07-02 13:50:22.347,1,8.0,False,,False,True,22.5,53.0,934.0,False,31.3,176,1.5,Race,Austrian Grand Prix
1926,0 days 01:51:43.599000,GAS,10,0 days 00:01:11.112000,40.0,3.0,,,0 days 00:00:17.856000,0 days 00:00:31.824000,0 days 00:00:21.432000,0 days 01:50:50.323000,0 days 01:51:22.147000,0 days 01:51:43.579000,,227.0,271.0,288.0,False,HARD,26.0,True,Alpine,0 days 01:50:32.487000,2023-07-02 13:51:33.479,1,8.0,False,,False,True,22.5,53.0,934.0,False,31.4,203,1.0,Race,Austrian Grand Prix
1927,0 days 01:52:54.643000,GAS,10,0 days 00:01:11.044000,41.0,3.0,,,0 days 00:00:17.863000,0 days 00:00:31.768000,0 days 00:00:21.413000,0 days 01:52:01.442000,0 days 01:52:33.210000,0 days 01:52:54.623000,,227.0,271.0,288.0,False,HARD,27.0,True,Alpine,0 days 01:51:43.599000,2023-07-02 13:52:44.591,1,8.0,False,,False,True,22.5,53.0,934.0,False,31.3,137,0.8,Race,Austrian Grand Prix
1928,0 days 01:54:06.603000,GAS,10,0 days 00:01:11.960000,42.0,3.0,,,0 days 00:00:17.861000,0 days 00:00:32.636000,0 days 00:00:21.463000,0 days 01:53:12.484000,0 days 01:53:45.120000,0 days 01:54:06.583000,,228.0,271.0,288.0,False,HARD,28.0,True,Alpine,0 days 01:52:54.643000,2023-07-02 13:53:55.635,1,7.0,False,,False,True,22.5,53.0,934.0,False,31.2,262,1.5,Race,Austrian Grand Prix
1929,0 days 01:55:17.719000,GAS,10,0 days 00:01:11.116000,43.0,3.0,,,0 days 00:00:17.829000,0 days 00:00:31.746000,0 days 00:00:21.541000,0 days 01:54:24.412000,0 days 01:54:56.158000,0 days 01:55:17.699000,289.0,227.0,270.0,289.0,False,HARD,29.0,True,Alpine,0 days 01:54:06.603000,2023-07-02 13:55:07.595,1,6.0,False,,False,True,22.3,54.0,934.0,False,31.0,1,0.6,Race,Austrian Grand Prix
1930,0 days 01:56:33.287000,GAS,10,0 days 00:01:15.568000,44.0,3.0,,0 days 01:56:29.911000,0 days 00:00:17.908000,0 days 00:00:32.279000,0 days 00:00:25.381000,0 days 01:55:35.607000,0 days 01:56:07.886000,0 days 01:56:33.267000,,225.0,,303.0,False,HARD,30.0,True,Alpine,0 days 01:55:17.719000,2023-07-02 13:56:18.711,1,7.0,False,,False,False,22.3,55.0,934.0,False,30.7,57,0.8,Race,Austrian Grand Prix
1931,0 days 01:58:06.497000,GAS,10,0 days 00:01:33.210000,45.0,4.0,0 days 01:56:57.754000,,0 days 00:00:40.967000,0 days 00:00:31.144000,0 days 00:00:21.099000,0 days 01:57:14.234000,0 days 01:57:45.378000,0 days 01:58:06.477000,286.0,233.0,274.0,291.0,False,MEDIUM,1.0,True,Alpine,0 days 01:56:33.287000,2023-07-02 13:57:34.279,1,10.0,False,,False,False,22.3,56.0,933.9,False,30.7,235,0.6,Race,Austrian Grand Prix
1932,0 days 01:59:15.654000,GAS,10,0 days 00:01:09.157000,46.0,4.0,,,0 days 00:00:17.533000,0 days 00:00:30.574000,0 days 00:00:21.050000,0 days 01:58:24.010000,0 days 01:58:54.584000,0 days 01:59:15.634000,288.0,232.0,274.0,290.0,True,MEDIUM,2.0,True,Alpine,0 days 01:58:06.497000,2023-07-02 13:59:07.489,1,10.0,False,,False,True,22.4,56.0,934.0,False,30.6,353,1.2,Race,Austrian Grand Prix
1933,0 days 02:00:24.895000,GAS,10,0 days 00:01:09.241000,47.0,4.0,,,0 days 00:00:17.501000,0 days 00:00:30.709000,0 days 00:00:21.031000,0 days 01:59:33.135000,0 days 02:00:03.844000,0 days 02:00:24.875000,289.0,232.0,274.0,289.0,False,MEDIUM,3.0,True,Alpine,0 days 01:59:15.654000,2023-07-02 14:00:16.646,1,10.0,False,,False,True,22.3,55.0,934.0,False,31.5,42,0.6,Race,Austrian Grand Prix
1934,0 days 02:01:33.941000,GAS,10,0 days 00:01:09.046000,48.0,4.0,,,0 days 00:00:17.476000,0 days 00:00:30.716000,0 days 00:00:20.854000,0 days 02:00:42.351000,0 days 02:01:13.067000,0 days 02:01:33.921000,290.0,232.0,274.0,291.0,True,MEDIUM,4.0,True,Alpine,0 days 02:00:24.895000,2023-07-02 14:01:25.887,1,10.0,False,,False,True,22.4,55.0,934.0,False,31.6,82,1.2,Race,Austrian Grand Prix
1935,0 days 02:02:43.076000,GAS,10,0 days 00:01:09.135000,49.0,4.0,,,0 days 00:00:17.437000,0 days 00:00:30.834000,0 days 00:00:20.864000,0 days 02:01:51.358000,0 days 02:02:22.192000,0 days 02:02:43.056000,289.0,232.0,274.0,290.0,False,MEDIUM,5.0,True,Alpine,0 days 02:01:33.941000,2023-07-02 14:02:34.933,1,10.0,False,,False,True,22.5,54.0,934.0,False,31.7,93,1.6,Race,Austrian Grand Prix
1936,0 days 02:03:52.389000,GAS,10,0 days 00:01:09.313000,50.0,4.0,,,0 days 00:00:17.611000,0 days 00:00:30.853000,0 days 00:00:20.849000,0 days 02:03:00.667000,0 days 02:03:31.520000,0 days 02:03:52.369000,,232.0,275.0,290.0,False,MEDIUM,6.0,True,Alpine,0 days 02:02:43.076000,2023-07-02 14:03:44.068,1,10.0,False,,False,True,22.5,55.0,934.0,False,31.5,95,1.2,Race,Austrian Grand Prix
1937,0 days 02:05:01.754000,GAS,10,0 days 00:01:09.365000,51.0,4.0,,,0 days 00:00:17.533000,0 days 00:00:30.949000,0 days 00:00:20.883000,0 days 02:04:09.902000,0 days 02:04:40.851000,0 days 02:05:01.734000,290.0,233.0,274.0,290.0,False,MEDIUM,7.0,True,Alpine,0 days 02:03:52.389000,2023-07-02 14:04:53.381,1,10.0,False,,False,True,22.5,54.0,934.0,False,31.5,133,1.7,Race,Austrian Grand Prix
1938,0 days 02:06:11.055000,GAS,10,0 days 00:01:09.301000,52.0,4.0,,,0 days 00:00:17.531000,0 days 00:00:30.806000,0 days 00:00:20.964000,0 days 02:05:19.265000,0 days 02:05:50.071000,0 days 02:06:11.035000,,232.0,274.0,291.0,False,MEDIUM,8.0,True,Alpine,0 days 02:05:01.754000,2023-07-02 14:06:02.746,1,10.0,False,,False,True,22.5,55.0,934.0,False,31.5,97,1.5,Race,Austrian Grand Prix
1939,0 days 02:07:20.344000,GAS,10,0 days 00:01:09.289000,53.0,4.0,,,0 days 00:00:17.554000,0 days 00:00:30.929000,0 days 00:00:20.806000,0 days 02:06:28.589000,0 days 02:06:59.518000,0 days 02:07:20.324000,289.0,232.0,275.0,291.0,False,MEDIUM,9.0,True,Alpine,0 days 02:06:11.055000,2023-07-02 14:07:12.047,1,10.0,False,,False,True,22.5,55.0,934.0,False,31.1,92,1.5,Race,Austrian Grand Prix
1940,0 days 02:08:29.735000,GAS,10,0 days 00:01:09.391000,54.0,4.0,,,0 days 00:00:17.491000,0 days 00:00:30.965000,0 days 00:00:20.935000,0 days 02:07:37.815000,0 days 02:08:08.780000,0 days 02:08:29.715000,,232.0,274.0,292.0,False,MEDIUM,10.0,True,Alpine,0 days 02:07:20.344000,2023-07-02 14:08:21.336,1,9.0,False,,False,True,22.6,55.0,934.0,False,31.1,78,1.6,Race,Austrian Grand Prix
1941,0 days 02:09:39.236000,GAS,10,0 days 00:01:09.501000,55.0,4.0,,,0 days 00:00:17.607000,0 days 00:00:30.993000,0 days 00:00:20.901000,0 days 02:08:47.322000,0 days 02:09:18.315000,0 days 02:09:39.216000,287.0,231.0,273.0,290.0,False,MEDIUM,11.0,True,Alpine,0 days 02:08:29.735000,2023-07-02 14:09:30.727,1,9.0,False,,False,True,22.5,55.0,934.0,False,31.1,37,1.1,Race,Austrian Grand Prix
1942,0 days 02:10:48.673000,GAS,10,0 days 00:01:09.437000,56.0,4.0,,,0 days 00:00:17.552000,0 days 00:00:30.968000,0 days 00:00:20.917000,0 days 02:09:56.768000,0 days 02:10:27.736000,0 days 02:10:48.653000,288.0,233.0,270.0,288.0,False,MEDIUM,12.0,True,Alpine,0 days 02:09:39.236000,2023-07-02 14:10:40.228,1,9.0,False,,False,True,22.5,55.0,934.0,False,31.1,104,1.6,Race,Austrian Grand Prix
1943,0 days 02:11:58.180000,GAS,10,0 days 00:01:09.507000,57.0,4.0,,,0 days 00:00:17.608000,0 days 00:00:30.953000,0 days 00:00:20.946000,0 days 02:11:06.261000,0 days 02:11:37.214000,0 days 02:11:58.160000,289.0,233.0,272.0,289.0,False,MEDIUM,13.0,True,Alpine,0 days 02:10:48.673000,2023-07-02 14:11:49.665,1,9.0,False,,False,True,22.5,54.0,934.0,False,31.1,159,1.0,Race,Austrian Grand Prix
1944,0 days 02:13:07.911000,GAS,10,0 days 00:01:09.731000,58.0,4.0,,,0 days 00:00:17.589000,0 days 00:00:31.131000,0 days 00:00:21.011000,0 days 02:12:15.749000,0 days 02:12:46.880000,0 days 02:13:07.891000,290.0,234.0,273.0,288.0,False,MEDIUM,14.0,True,Alpine,0 days 02:11:58.180000,2023-07-02 14:12:59.172,1,9.0,False,,False,True,22.5,54.0,933.9,False,31.2,93,1.7,Race,Austrian Grand Prix
1945,0 days 02:14:17.530000,GAS,10,0 days 00:01:09.619000,59.0,4.0,,,0 days 00:00:17.552000,0 days 00:00:31.018000,0 days 00:00:21.049000,0 days 02:13:25.443000,0 days 02:13:56.461000,0 days 02:14:17.510000,,232.0,273.0,290.0,False,MEDIUM,15.0,True,Alpine,0 days 02:13:07.911000,2023-07-02 14:14:08.903,1,9.0,False,,False,True,22.6,54.0,934.0,False,31.5,69,1.0,Race,Austrian Grand Prix
1946,0 days 02:15:27.083000,GAS,10,0 days 00:01:09.553000,60.0,4.0,,,0 days 00:00:17.520000,0 days 00:00:31.110000,0 days 00:00:20.923000,0 days 02:14:35.030000,0 days 02:15:06.140000,0 days 02:15:27.063000,,234.0,274.0,290.0,False,MEDIUM,16.0,True,Alpine,0 days 02:14:17.530000,2023-07-02 14:15:18.522,1,9.0,False,,False,True,22.7,53.0,933.9,False,31.8,10,1.3,Race,Austrian Grand Prix
1947,0 days 02:16:36.799000,GAS,10,0 days 00:01:09.716000,61.0,4.0,,,0 days 00:00:17.598000,0 days 00:00:31.115000,0 days 00:00:21.003000,0 days 02:15:44.661000,0 days 02:16:15.776000,0 days 02:16:36.779000,,233.0,273.0,289.0,False,MEDIUM,17.0,True,Alpine,0 days 02:15:27.083000,2023-07-02 14:16:28.075,1,9.0,False,,False,True,22.7,54.0,934.0,False,31.8,96,1.1,Race,Austrian Grand Prix
1948,0 days 02:17:46.707000,GAS,10,0 days 00:01:09.908000,62.0,4.0,,,0 days 00:00:17.672000,0 days 00:00:31.180000,0 days 00:00:21.056000,0 days 02:16:54.451000,0 days 02:17:25.631000,0 days 02:17:46.687000,,232.0,273.0,289.0,False,MEDIUM,18.0,True,Alpine,0 days 02:16:36.799000,2023-07-02 14:17:37.791,1,9.0,False,,False,True,22.8,53.0,934.0,False,31.8,322,1.7,Race,Austrian Grand Prix
1949,0 days 02:18:56.624000,GAS,10,0 days 00:01:09.917000,63.0,4.0,,,0 days 00:00:17.625000,0 days 00:00:31.214000,0 days 00:00:21.078000,0 days 02:18:04.312000,0 days 02:18:35.526000,0 days 02:18:56.604000,291.0,232.0,273.0,289.0,False,MEDIUM,19.0,True,Alpine,0 days 02:17:46.707000,2023-07-02 14:18:47.699,1,9.0,False,,False,True,22.8,53.0,934.0,False,32.1,92,0.6,Race,Austrian Grand Prix
1950,0 days 02:20:06.799000,GAS,10,0 days 00:01:10.175000,64.0,4.0,,,0 days 00:00:17.610000,0 days 00:00:31.205000,0 days 00:00:21.360000,0 days 02:19:14.214000,0 days 02:19:45.419000,0 days 02:20:06.779000,,230.0,246.0,289.0,False,MEDIUM,20.0,True,Alpine,0 days 02:18:56.624000,2023-07-02 14:19:57.616,1,9.0,False,,False,True,22.8,53.0,934.0,False,32.1,30,1.1,Race,Austrian Grand Prix
1951,0 days 02:21:17.695000,GAS,10,0 days 00:01:10.896000,65.0,4.0,,,0 days 00:00:18.167000,0 days 00:00:31.431000,0 days 00:00:21.298000,0 days 02:20:24.946000,0 days 02:20:56.377000,0 days 02:21:17.675000,310.0,232.0,273.0,306.0,False,MEDIUM,21.0,True,Alpine,0 days 02:20:06.799000,2023-07-02 14:21:07.791,1,9.0,False,,False,True,22.8,52.0,934.0,False,32.0,109,0.6,Race,Austrian Grand Prix
1952,0 days 02:22:27.806000,GAS,10,0 days 00:01:10.111000,66.0,4.0,,,0 days 00:00:17.670000,0 days 00:00:31.270000,0 days 00:00:21.171000,0 days 02:21:35.345000,0 days 02:22:06.615000,0 days 02:22:27.786000,291.0,233.0,274.0,290.0,False,MEDIUM,22.0,True,Alpine,0 days 02:21:17.695000,2023-07-02 14:22:18.687,1,9.0,False,,False,True,22.9,52.0,934.0,False,31.4,55,0.6,Race,Austrian Grand Prix
1953,0 days 02:23:37.771000,GAS,10,0 days 00:01:09.965000,67.0,4.0,,,0 days 00:00:17.562000,0 days 00:00:31.327000,0 days 00:00:21.076000,0 days 02:22:45.348000,0 days 02:23:16.675000,0 days 02:23:37.751000,292.0,232.0,273.0,289.0,False,MEDIUM,23.0,True,Alpine,0 days 02:22:27.806000,2023-07-02 14:23:28.798,1,9.0,False,,False,True,22.8,53.0,934.0,False,31.4,40,0.6,Race,Austrian Grand Prix
1954,0 days 02:24:48.452000,GAS,10,0 days 00:01:10.681000,68.0,4.0,,,0 days 00:00:17.590000,0 days 00:00:31.925000,0 days 00:00:21.166000,0 days 02:23:55.341000,0 days 02:24:27.266000,0 days 02:24:48.432000,,231.0,272.0,289.0,False,MEDIUM,24.0,True,Alpine,0 days 02:23:37.771000,2023-07-02 14:24:38.763,1,9.0,False,,False,True,22.8,53.0,934.0,False,31.3,59,0.8,Race,Austrian Grand Prix
1955,0 days 02:25:58.625000,GAS,10,0 days 00:01:10.173000,69.0,4.0,,,0 days 00:00:17.632000,0 days 00:00:31.369000,0 days 00:00:21.172000,0 days 02:25:06.064000,0 days 02:25:37.433000,0 days 02:25:58.605000,,232.0,273.0,290.0,False,MEDIUM,25.0,True,Alpine,0 days 02:24:48.452000,2023-07-02 14:25:49.444,1,9.0,False,,False,True,22.7,53.0,934.0,False,31.5,27,0.8,Race,Austrian Grand Prix
1956,0 days 02:27:08.406000,GAS,10,0 days 00:01:09.781000,70.0,4.0,,,0 days 00:00:17.600000,0 days 00:00:31.188000,0 days 00:00:20.993000,0 days 02:26:16.205000,0 days 02:26:47.393000,0 days 02:27:08.386000,291.0,234.0,272.0,290.0,False,MEDIUM,26.0,True,Alpine,0 days 02:25:58.625000,2023-07-02 14:26:59.617,1,9.0,False,,False,True,22.7,52.0,934.0,False,31.1,155,0.6,Race,Austrian Grand Prix
1957,0 days 02:28:18.750000,GAS,10,0 days 00:01:10.344000,71.0,4.0,,,0 days 00:00:17.630000,0 days 00:00:31.560000,0 days 00:00:21.154000,0 days 02:27:26.016000,0 days 02:27:57.576000,0 days 02:28:18.730000,293.0,231.0,273.0,293.0,False,MEDIUM,27.0,True,Alpine,0 days 02:27:08.406000,2023-07-02 14:28:09.398,1,9.0,False,,False,True,22.7,52.0,934.0,False,31.5,318,0.8,Race,Austrian Grand Prix
1958,0 days 01:03:24.651000,PER,11,0 days 00:01:37.175000,1.0,1.0,,,,0 days 00:00:33.539000,0 days 00:00:40.086000,,0 days 01:02:44.687000,0 days 01:03:24.718000,309.0,220.0,146.0,281.0,False,MEDIUM,1.0,True,Red Bull Racing,0 days 01:01:47.219000,2023-07-02 13:02:48.211,124,14.0,False,,False,False,22.1,51.0,934.0,False,32.0,246,1.2,Race,Austrian Grand Prix
1959,0 days 01:05:24.197000,PER,11,0 days 00:01:59.546000,2.0,1.0,,0 days 01:05:20.278000,0 days 00:00:30.248000,0 days 00:00:44.789000,0 days 00:00:44.509000,0 days 01:03:54.911000,0 days 01:04:39.700000,0 days 01:05:24.209000,193.0,189.0,,272.0,False,MEDIUM,2.0,True,Red Bull Racing,0 days 01:03:24.651000,2023-07-02 13:04:25.643,4,13.0,False,,False,False,22.3,50.0,934.0,False,32.1,240,1.1,Race,Austrian Grand Prix
1960,0 days 01:07:10.224000,PER,11,0 days 00:01:46.027000,3.0,2.0,0 days 01:05:37.700000,,0 days 00:00:32.812000,0 days 00:00:39.978000,0 days 00:00:33.237000,0 days 01:05:57.021000,0 days 01:06:36.999000,0 days 01:07:10.236000,274.0,84.0,270.0,282.0,False,MEDIUM,3.0,False,Red Bull Racing,0 days 01:05:24.197000,2023-07-02 13:06:25.189,41,13.0,False,,False,False,22.5,51.0,934.0,False,33.0,323,0.6,Race,Austrian Grand Prix
1961,0 days 01:08:22.600000,PER,11,0 days 00:01:12.376000,4.0,2.0,,,0 days 00:00:17.812000,0 days 00:00:32.606000,0 days 00:00:21.958000,0 days 01:07:28.048000,0 days 01:08:00.654000,0 days 01:08:22.612000,307.0,223.0,270.0,309.0,True,MEDIUM,4.0,False,Red Bull Racing,0 days 01:07:10.224000,2023-07-02 13:08:11.216,1,13.0,False,,False,True,22.7,49.0,934.0,False,34.3,0,0.0,Race,Austrian Grand Prix
1962,0 days 01:09:34.157000,PER,11,0 days 00:01:11.557000,5.0,2.0,,,0 days 00:00:17.748000,0 days 00:00:32.107000,0 days 00:00:21.702000,0 days 01:08:40.360000,0 days 01:09:12.467000,0 days 01:09:34.169000,,221.0,273.0,298.0,True,MEDIUM,5.0,False,Red Bull Racing,0 days 01:08:22.600000,2023-07-02 13:09:23.592,1,12.0,False,,False,True,22.8,49.0,934.0,False,34.3,216,1.1,Race,Austrian Grand Prix
1963,0 days 01:10:45.617000,PER,11,0 days 00:01:11.460000,6.0,2.0,,,0 days 00:00:17.508000,0 days 00:00:32.073000,0 days 00:00:21.879000,0 days 01:09:51.677000,0 days 01:10:23.750000,0 days 01:10:45.629000,328.0,221.0,280.0,321.0,True,MEDIUM,6.0,False,Red Bull Racing,0 days 01:09:34.157000,2023-07-02 13:10:35.149,1,12.0,False,,False,True,22.9,50.0,934.0,False,33.8,80,1.0,Race,Austrian Grand Prix
1964,0 days 01:11:56.786000,PER,11,0 days 00:01:11.169000,7.0,2.0,,,0 days 00:00:17.256000,0 days 00:00:32.052000,0 days 00:00:21.861000,0 days 01:11:02.885000,0 days 01:11:34.937000,0 days 01:11:56.798000,326.0,219.0,279.0,324.0,True,MEDIUM,7.0,False,Red Bull Racing,0 days 01:10:45.617000,2023-07-02 13:11:46.609,1,12.0,False,,False,True,23.0,51.0,934.0,False,33.6,103,0.8,Race,Austrian Grand Prix
1965,0 days 01:13:08.045000,PER,11,0 days 00:01:11.259000,8.0,2.0,,,0 days 00:00:17.284000,0 days 00:00:32.161000,0 days 00:00:21.814000,0 days 01:12:14.082000,0 days 01:12:46.243000,0 days 01:13:08.057000,328.0,220.0,281.0,303.0,False,MEDIUM,8.0,False,Red Bull Racing,0 days 01:11:56.786000,2023-07-02 13:12:57.778,1,12.0,False,,False,True,23.0,50.0,934.0,False,33.4,0,1.1,Race,Austrian Grand Prix
1966,0 days 01:14:19.605000,PER,11,0 days 00:01:11.560000,9.0,2.0,,,0 days 00:00:17.208000,0 days 00:00:32.362000,0 days 00:00:21.990000,0 days 01:13:25.265000,0 days 01:13:57.627000,0 days 01:14:19.617000,330.0,219.0,282.0,315.0,False,MEDIUM,9.0,False,Red Bull Racing,0 days 01:13:08.045000,2023-07-02 13:14:09.037,1,12.0,False,,False,True,23.2,50.0,933.9,False,33.6,53,1.3,Race,Austrian Grand Prix
1967,0 days 01:15:30.605000,PER,11,0 days 00:01:11,10.0,2.0,,,0 days 00:00:17.292000,0 days 00:00:32.060000,0 days 00:00:21.648000,0 days 01:14:36.909000,0 days 01:15:08.969000,0 days 01:15:30.617000,,225.0,281.0,316.0,True,MEDIUM,10.0,False,Red Bull Racing,0 days 01:14:19.605000,2023-07-02 13:15:20.597,1,11.0,False,,False,True,23.2,49.0,934.0,False,34.0,112,0.8,Race,Austrian Grand Prix
1968,0 days 01:16:42.131000,PER,11,0 days 00:01:11.526000,11.0,2.0,,,0 days 00:00:17.268000,0 days 00:00:32.080000,0 days 00:00:22.178000,0 days 01:15:47.885000,0 days 01:16:19.965000,0 days 01:16:42.143000,313.0,219.0,280.0,309.0,False,MEDIUM,11.0,False,Red Bull Racing,0 days 01:15:30.605000,2023-07-02 13:16:31.597,1,10.0,True,TRACK LIMITS AT TURN 9 LAP 11 ,False,True,23.2,49.0,933.9,False,34.1,0,1.3,Race,Austrian Grand Prix
1969,0 days 01:17:52.414000,PER,11,0 days 00:01:10.283000,12.0,2.0,,,0 days 00:00:17.294000,0 days 00:00:31.326000,0 days 00:00:21.663000,0 days 01:16:59.437000,0 days 01:17:30.763000,0 days 01:17:52.426000,325.0,227.0,270.0,311.0,True,MEDIUM,12.0,False,Red Bull Racing,0 days 01:16:42.131000,2023-07-02 13:17:43.123,1,9.0,False,,False,True,23.2,49.0,934.0,False,34.1,81,0.8,Race,Austrian Grand Prix
1970,0 days 01:19:03.633000,PER,11,0 days 00:01:11.219000,13.0,2.0,,,0 days 00:00:17.807000,0 days 00:00:31.770000,0 days 00:00:21.642000,0 days 01:18:10.233000,0 days 01:18:42.003000,0 days 01:19:03.645000,298.0,224.0,271.0,289.0,False,MEDIUM,13.0,False,Red Bull Racing,0 days 01:17:52.414000,2023-07-02 13:18:53.406,12,9.0,False,,False,True,23.2,49.0,933.9,False,34.2,86,1.2,Race,Austrian Grand Prix
1971,0 days 01:20:23.839000,PER,11,0 days 00:01:20.206000,14.0,2.0,,,0 days 00:00:17.782000,0 days 00:00:32.033000,0 days 00:00:30.391000,0 days 01:19:21.427000,0 days 01:19:53.460000,0 days 01:20:23.851000,288.0,194.0,211.0,311.0,False,MEDIUM,14.0,False,Red Bull Racing,0 days 01:19:03.633000,2023-07-02 13:20:04.625,26,9.0,False,,False,False,23.1,48.0,934.0,False,34.5,161,0.8,Race,Austrian Grand Prix
