,DriverNumber,Abbreviation,DriverId,TeamName,TeamColor,TeamId,Position,ClassifiedPosition,Q1,Q2,Q3,Time,Event_Name
36,14,ALO,alonso,Aston Martin,358C75,aston_martin,17.0,,0 days 00:01:36.268000,,,,United States Grand Prix
37,23,ALB,albon,Williams,37BEDD,williams,18.0,,0 days 00:01:36.315000,,,,United States Grand Prix
38,18,STR,stroll,Aston Martin,358C75,aston_martin,19.0,,0 days 00:01:36.589000,,,,United States Grand Prix
39,2,SAR,sargeant,Williams,37BEDD,williams,20.0,,0 days 00:01:36.827000,,,,United States Grand Prix
40,16,LEC,leclerc,Ferrari,F91536,ferrari,1.0,,0 days 00:01:18.401000,0 days 00:01:17.901000,0 days 00:01:17.166000,,Mexico City Grand Prix
41,55,SAI,sainz,Ferrari,F91536,ferrari,2.0,,0 days 00:01:18.755000,0 days 00:01:18.382000,0 days 00:01:17.233000,,Mexico City Grand Prix
42,1,VER,max_verstappen,Red Bull Racing,3671C6,red_bull,3.0,,0 days 00:01:18.099000,0 days 00:01:17.625000,0 days 00:01:17.263000,,Mexico City Grand Prix
43,3,RIC,ricciardo,AlphaTauri,5E8FAA,alphatauri,4.0,,0 days 00:01:18.341000,0 days 00:01:17.706000,0 days 00:01:17.382000,,Mexico City Grand Prix
44,11,PER,perez,Red Bull Racing,3671C6,red_bull,5.0,,0 days 00:01:18.553000,0 days 00:01:18.124000,0 days 00:01:17.423000,,Mexico City Grand Prix
45,44,HAM,hamilton,Mercedes,6CD3BF,mercedes,6.0,,0 days 00:01:18.677000,0 days 00:01:17.571000,0 days 00:01:17.454000,,Mexico City Grand Prix
46,81,PIA,piastri,McLaren,F58020,mclaren,7.0,,0 days 00:01:18.241000,0 days 00:01:17.874000,0 days 00:01:17.623000,,Mexico City Grand Prix
47,63,RUS,russell,Mercedes,6CD3BF,mercedes,8.0,,0 days 00:01:18.893000,0 days 00:01:17.673000,0 days 00:01:17.674000,,Mexico City Grand Prix
48,77,BOT,bottas,Alfa Romeo,C92D4B,alfa,9.0,,0 days 00:01:18.429000,0 days 00:01:18.016000,0 days 00:01:18.032000,,Mexico City Grand Prix
49,24,ZHO,zhou,Alfa Romeo,C92D4B,alfa,10.0,,0 days 00:01:19.016000,0 days 00:01:18.440000,0 days 00:01:18.050000,,Mexico City Grand Prix
50,10,GAS,gasly,Alpine,2293D1,alpine,11.0,,0 days 00:01:18.945000,0 days 00:01:18.521000,,,Mexico City Grand Prix
51,27,HUL,hulkenberg,Haas F1 Team,B6BABD,haas,12.0,,0 days 00:01:18.969000,0 days 00:01:18.524000,,,Mexico City Grand Prix
52,14,ALO,alonso,Aston Martin,358C75,aston_martin,13.0,,0 days 00:01:18.848000,0 days 00:01:18.738000,,,Mexico City Grand Prix
53,23,ALB,albon,Williams,37BEDD,williams,14.0,,0 days 00:01:18.828000,0 days 00:01:19.147000,,,Mexico City Grand Prix
54,22,TSU,tsunoda,AlphaTauri,5E8FAA,alphatauri,15.0,,0 days 00:01:18.890000,,,,Mexico City Grand Prix
55,31,OCO,ocon,Alpine,2293D1,alpine,16.0,,0 days 00:01:19.080000,,,,Mexico City Grand Prix
56,20,MAG,kevin_magnussen,Haas F1 Team,B6BABD,haas,17.0,,0 days 00:01:19.163000,,,,Mexico City Grand Prix
57,18,STR,stroll,Aston Martin,358C75,aston_martin,18.0,,0 days 00:01:19.227000,,,,Mexico City Grand Prix
58,4,NOR,norris,McLaren,F58020,mclaren,19.0,,0 days 00:01:21.554000,,,,Mexico City Grand Prix
59,2,SAR,sargeant,Williams,37BEDD,williams,20.0,,,,,,Mexico City Grand Prix
60,1,VER,max_verstappen,Red Bull Racing,3671C6,red_bull,1.0,,0 days 00:01:10.436000,0 days 00:01:10.162000,0 days 00:01:10.727000,,São Paulo Grand Prix
61,16,LEC,leclerc,Ferrari,F91536,ferrari,2.0,,0 days 00:01:10.472000,0 days 00:01:10.303000,0 days 00:01:11.021000,,São Paulo Grand Prix
62,18,STR,stroll,Aston Martin,358C75,aston_martin,3.0,,0 days 00:01:10.551000,0 days 00:01:10.375000,0 days 00:01:11.344000,,São Paulo Grand Prix
63,14,ALO,alonso,Aston Martin,358C75,aston_martin,4.0,,0 days 00:01:10.557000,0 days 00:01:10.237000,0 days 00:01:11.387000,,São Paulo Grand Prix
64,44,HAM,hamilton,Mercedes,6CD3BF,mercedes,5.0,,0 days 00:01:10.604000,0 days 00:01:10.266000,0 days 00:01:11.469000,,São Paulo Grand Prix
65,63,RUS,russell,Mercedes,6CD3BF,mercedes,6.0,,0 days 00:01:10.340000,0 days 00:01:10.316000,0 days 00:01:11.590000,,São Paulo Grand Prix
66,4,NOR,norris,McLaren,F58020,mclaren,7.0,,0 days 00:01:10.623000,0 days 00:01:10.021000,0 days 00:01:11.987000,,São Paulo Grand Prix
67,55,SAI,sainz,Ferrari,F91536,ferrari,8.0,,0 days 00:01:10.624000,0 days 00:01:10.254000,0 days 00:01:11.989000,,São Paulo Grand Prix
68,11,PER,perez,Red Bull Racing,3671C6,red_bull,9.0,,0 days 00:01:10.668000,0 days 00:01:10.219000,0 days 00:01:12.321000,,São Paulo Grand Prix
69,81,PIA,piastri,McLaren,F58020,mclaren,10.0,,0 days 00:01:10.519000,0 days 00:01:10.330000,,,São Paulo Grand Prix
70,27,HUL,hulkenberg,Haas F1 Team,B6BABD,haas,11.0,,0 days 00:01:10.475000,0 days 00:01:10.547000,,,São Paulo Grand Prix
71,31,OCO,ocon,Alpine,2293D1,alpine,12.0,,0 days 00:01:10.763000,0 days 00:01:10.562000,,,São Paulo Grand Prix
72,10,GAS,gasly,Alpine,2293D1,alpine,13.0,,0 days 00:01:10.793000,0 days 00:01:10.567000,,,São Paulo Grand Prix
73,20,MAG,kevin_magnussen,Haas F1 Team,B6BABD,haas,14.0,,0 days 00:01:10.602000,0 days 00:01:10.723000,,,São Paulo Grand Prix
74,23,ALB,albon,Williams,37BEDD,williams,15.0,,0 days 00:01:10.621000,0 days 00:01:10.840000,,,São Paulo Grand Prix
75,22,TSU,tsunoda,AlphaTauri,5E8FAA,alphatauri,16.0,,0 days 00:01:10.837000,,,,São Paulo Grand Prix
76,3,RIC,ricciardo,AlphaTauri,5E8FAA,alphatauri,17.0,,0 days 00:01:10.843000,,,,São Paulo Grand Prix
77,77,BOT,bottas,Alfa Romeo,C92D4B,alfa,18.0,,0 days 00:01:10.955000,,,,São Paulo Grand Prix
78,2,SAR,sargeant,Williams,37BEDD,williams,19.0,,0 days 00:01:11.035000,,,,São Paulo Grand Prix
79,24,ZHO,zhou,Alfa Romeo,C92D4B,alfa,20.0,,0 days 00:01:11.275000,,,,São Paulo Grand Prix
