,Time,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,Event_Name
0,0 days 00:17:02.904000,14.8,62.0,942.4,False,16.7,55,0.6,Las Vegas Grand Prix
1,0 days 00:19:02.917000,14.7,63.0,942.5,False,16.7,0,0.3,Las Vegas Grand Prix
2,0 days 00:20:02.916000,14.7,62.0,942.5,False,16.8,225,1.1,Las Vegas Grand Prix
3,0 days 00:22:02.945000,14.9,62.0,942.5,False,16.8,220,0.8,Las Vegas Grand Prix
4,0 days 00:24:02.959000,15.1,62.0,942.5,False,16.9,219,0.6,Las Vegas Grand Prix
5,0 days 00:26:03.003000,15.3,62.0,942.4,False,17.0,216,1.0,Las Vegas Grand Prix
6,0 days 00:28:03.001000,15.4,61.0,942.4,False,17.0,205,1.6,Las Vegas Grand Prix
7,0 days 00:30:02.999000,15.4,60.0,942.4,False,17.0,213,1.2,Las Vegas Grand Prix
8,0 days 00:32:02.997000,15.4,60.0,942.4,False,17.0,231,1.1,Las Vegas Grand Prix
9,0 days 00:43:03.001000,15.2,60.0,942.2,False,16.7,208,0.6,Las Vegas Grand Prix
10,0 days 00:45:03.046000,15.1,61.0,942.0,False,16.8,200,1.1,Las Vegas Grand Prix
11,0 days 00:47:03.044000,15.2,61.0,942.0,False,17.1,198,1.6,Las Vegas Grand Prix
12,0 days 00:49:03.057000,15.2,61.0,942.0,False,17.2,0,1.2,Las Vegas Grand Prix
13,0 days 00:51:03.055000,15.3,61.0,942.0,False,17.1,225,0.6,Las Vegas Grand Prix
14,0 days 00:53:03.069000,15.3,61.0,941.9,False,17.1,292,0.6,Las Vegas Grand Prix
15,0 days 00:55:03.082000,15.3,61.0,942.0,False,17.1,99,0.8,Las Vegas Grand Prix
16,0 days 00:56:03.081000,15.3,61.0,942.0,False,17.1,255,0.4,Las Vegas Grand Prix
17,0 days 00:58:03.094000,15.2,61.0,942.0,False,17.1,251,0.6,Las Vegas Grand Prix
18,0 days 01:06:03.117000,15.1,61.0,942.0,False,16.9,252,0.5,Las Vegas Grand Prix
19,0 days 01:07:03.116000,15.1,61.0,942.0,False,16.8,311,0.6,Las Vegas Grand Prix
20,0 days 01:09:03.114000,15.1,61.0,942.0,False,16.9,218,0.6,Las Vegas Grand Prix
21,0 days 01:14:03.156000,15.2,61.0,942.0,False,16.7,0,0.0,Las Vegas Grand Prix
22,0 days 01:15:03.154000,15.1,61.0,942.0,False,16.7,0,0.0,Las Vegas Grand Prix
23,0 days 00:16:02.873000,14.8,63.0,942.4,False,16.6,50,0.6,Las Vegas Grand Prix
24,0 days 00:18:02.903000,14.7,63.0,942.4,False,16.7,60,0.6,Las Vegas Grand Prix
25,0 days 00:20:02.916000,14.7,62.0,942.5,False,16.8,225,1.1,Las Vegas Grand Prix
26,0 days 00:22:02.945000,14.9,62.0,942.5,False,16.8,220,0.8,Las Vegas Grand Prix
27,0 days 00:24:02.959000,15.1,62.0,942.5,False,16.9,219,0.6,Las Vegas Grand Prix
28,0 days 00:26:03.003000,15.3,62.0,942.4,False,17.0,216,1.0,Las Vegas Grand Prix
29,0 days 00:28:03.001000,15.4,61.0,942.4,False,17.0,205,1.6,Las Vegas Grand Prix
30,0 days 00:29:03,15.4,61.0,942.4,False,17.0,207,1.2,Las Vegas Grand Prix
31,0 days 00:32:02.997000,15.4,60.0,942.4,False,17.0,231,1.1,Las Vegas Grand Prix
32,0 days 00:43:03.001000,15.2,60.0,942.2,False,16.7,208,0.6,Las Vegas Grand Prix
33,0 days 00:44:03.016000,15.1,60.0,942.0,False,16.8,213,1.0,Las Vegas Grand Prix
34,0 days 00:46:03.045000,15.2,61.0,942.0,False,17.0,192,1.6,Las Vegas Grand Prix
35,0 days 00:49:03.057000,15.2,61.0,942.0,False,17.2,0,1.2,Las Vegas Grand Prix
36,0 days 00:51:03.055000,15.3,61.0,942.0,False,17.1,225,0.6,Las Vegas Grand Prix
37,0 days 00:53:03.069000,15.3,61.0,941.9,False,17.1,292,0.6,Las Vegas Grand Prix
38,0 days 00:55:03.082000,15.3,61.0,942.0,False,17.1,99,0.8,Las Vegas Grand Prix
39,0 days 00:57:03.095000,15.2,61.0,942.0,False,17.1,269,0.8,Las Vegas Grand Prix
40,0 days 01:06:03.117000,15.1,61.0,942.0,False,16.9,252,0.5,Las Vegas Grand Prix
41,0 days 01:07:03.116000,15.1,61.0,942.0,False,16.8,311,0.6,Las Vegas Grand Prix
42,0 days 01:09:03.114000,15.1,61.0,942.0,False,16.9,218,0.6,Las Vegas Grand Prix
43,0 days 01:13:03.172000,15.2,61.0,942.0,False,16.7,0,0.0,Las Vegas Grand Prix
44,0 days 01:15:03.154000,15.1,61.0,942.0,False,16.7,0,0.0,Las Vegas Grand Prix
45,0 days 01:16:03.153000,15.2,61.0,942.0,False,16.7,269,0.0,Las Vegas Grand Prix
46,0 days 00:19:02.917000,14.7,63.0,942.5,False,16.7,0,0.3,Las Vegas Grand Prix
47,0 days 00:21:02.931000,14.9,62.0,942.5,False,16.9,233,1.2,Las Vegas Grand Prix
48,0 days 00:22:02.945000,14.9,62.0,942.5,False,16.8,220,0.8,Las Vegas Grand Prix
49,0 days 00:24:02.959000,15.1,62.0,942.5,False,16.9,219,0.6,Las Vegas Grand Prix
50,0 days 00:27:03.002000,15.4,61.0,942.4,False,17.0,204,1.5,Las Vegas Grand Prix
51,0 days 00:28:03.001000,15.4,61.0,942.4,False,17.0,205,1.6,Las Vegas Grand Prix
52,0 days 00:30:02.999000,15.4,60.0,942.4,False,17.0,213,1.2,Las Vegas Grand Prix
53,0 days 00:32:02.997000,15.4,60.0,942.4,False,17.0,231,1.1,Las Vegas Grand Prix
54,0 days 00:34:03.011000,15.5,60.0,942.4,False,17.1,260,0.8,Las Vegas Grand Prix
55,0 days 00:48:03.058000,15.2,61.0,942.0,False,17.1,189,1.1,Las Vegas Grand Prix
56,0 days 00:50:03.056000,15.2,61.0,942.0,False,17.2,224,0.6,Las Vegas Grand Prix
57,0 days 00:52:03.054000,15.3,61.0,942.0,False,17.2,205,1.0,Las Vegas Grand Prix
58,0 days 00:54:03.067000,15.3,61.0,942.0,False,17.1,205,0.5,Las Vegas Grand Prix
59,0 days 00:56:03.081000,15.3,61.0,942.0,False,17.1,255,0.4,Las Vegas Grand Prix
60,0 days 00:58:03.094000,15.2,61.0,942.0,False,17.1,251,0.6,Las Vegas Grand Prix
61,0 days 01:06:03.117000,15.1,61.0,942.0,False,16.9,252,0.5,Las Vegas Grand Prix
62,0 days 01:08:03.115000,15.1,61.0,942.0,False,16.9,0,0.0,Las Vegas Grand Prix
63,0 days 01:09:03.114000,15.1,61.0,942.0,False,16.9,218,0.6,Las Vegas Grand Prix
64,0 days 01:14:03.156000,15.2,61.0,942.0,False,16.7,0,0.0,Las Vegas Grand Prix
65,0 days 00:21:02.931000,14.9,62.0,942.5,False,16.9,233,1.2,Las Vegas Grand Prix
66,0 days 00:23:02.960000,15.0,62.0,942.5,False,16.8,224,0.6,Las Vegas Grand Prix
67,0 days 00:25:02.973000,15.2,62.0,942.5,False,16.9,217,0.8,Las Vegas Grand Prix
68,0 days 00:26:03.003000,15.3,62.0,942.4,False,17.0,216,1.0,Las Vegas Grand Prix
69,0 days 00:28:03.001000,15.4,61.0,942.4,False,17.0,205,1.6,Las Vegas Grand Prix
70,0 days 00:30:02.999000,15.4,60.0,942.4,False,17.0,213,1.2,Las Vegas Grand Prix
71,0 days 00:32:02.997000,15.4,60.0,942.4,False,17.0,231,1.1,Las Vegas Grand Prix
72,0 days 00:34:03.011000,15.5,60.0,942.4,False,17.1,260,0.8,Las Vegas Grand Prix
73,0 days 00:36:03.009000,15.5,60.0,942.4,False,17.0,228,1.0,Las Vegas Grand Prix
74,0 days 00:46:03.045000,15.2,61.0,942.0,False,17.0,192,1.6,Las Vegas Grand Prix
75,0 days 00:48:03.058000,15.2,61.0,942.0,False,17.1,189,1.1,Las Vegas Grand Prix
76,0 days 00:50:03.056000,15.2,61.0,942.0,False,17.2,224,0.6,Las Vegas Grand Prix
77,0 days 00:52:03.054000,15.3,61.0,942.0,False,17.2,205,1.0,Las Vegas Grand Prix
78,0 days 00:54:03.067000,15.3,61.0,942.0,False,17.1,205,0.5,Las Vegas Grand Prix
79,0 days 00:55:03.082000,15.3,61.0,942.0,False,17.1,99,0.8,Las Vegas Grand Prix
80,0 days 00:58:03.094000,15.2,61.0,942.0,False,17.1,251,0.6,Las Vegas Grand Prix
81,0 days 01:07:03.116000,15.1,61.0,942.0,False,16.8,311,0.6,Las Vegas Grand Prix
82,0 days 01:09:03.114000,15.1,61.0,942.0,False,16.9,218,0.6,Las Vegas Grand Prix
83,0 days 01:11:03.128000,15.2,61.0,942.0,False,16.8,0,0.8,Las Vegas Grand Prix
84,0 days 01:13:03.172000,15.2,61.0,942.0,False,16.7,0,0.0,Las Vegas Grand Prix
85,0 days 01:15:03.154000,15.1,61.0,942.0,False,16.7,0,0.0,Las Vegas Grand Prix
86,0 days 01:16:03.153000,15.2,61.0,942.0,False,16.7,269,0.0,Las Vegas Grand Prix
87,0 days 00:16:02.873000,14.8,63.0,942.4,False,16.6,50,0.6,Las Vegas Grand Prix
88,0 days 00:18:02.903000,14.7,63.0,942.4,False,16.7,60,0.6,Las Vegas Grand Prix
89,0 days 00:20:02.916000,14.7,62.0,942.5,False,16.8,225,1.1,Las Vegas Grand Prix
90,0 days 00:21:02.931000,14.9,62.0,942.5,False,16.9,233,1.2,Las Vegas Grand Prix
91,0 days 00:23:02.960000,15.0,62.0,942.5,False,16.8,224,0.6,Las Vegas Grand Prix
92,0 days 00:27:03.002000,15.4,61.0,942.4,False,17.0,204,1.5,Las Vegas Grand Prix
93,0 days 00:29:03,15.4,61.0,942.4,False,17.0,207,1.2,Las Vegas Grand Prix
94,0 days 00:30:02.999000,15.4,60.0,942.4,False,17.0,213,1.2,Las Vegas Grand Prix
95,0 days 00:32:02.997000,15.4,60.0,942.4,False,17.0,231,1.1,Las Vegas Grand Prix
96,0 days 00:34:03.011000,15.5,60.0,942.4,False,17.1,260,0.8,Las Vegas Grand Prix
97,0 days 00:36:03.009000,15.5,60.0,942.4,False,17.0,228,1.0,Las Vegas Grand Prix
98,0 days 00:43:03.001000,15.2,60.0,942.2,False,16.7,208,0.6,Las Vegas Grand Prix
99,0 days 00:45:03.046000,15.1,61.0,942.0,False,16.8,200,1.1,Las Vegas Grand Prix
100,0 days 00:46:03.045000,15.2,61.0,942.0,False,17.0,192,1.6,Las Vegas Grand Prix
101,0 days 00:48:03.058000,15.2,61.0,942.0,False,17.1,189,1.1,Las Vegas Grand Prix
102,0 days 00:53:03.069000,15.3,61.0,941.9,False,17.1,292,0.6,Las Vegas Grand Prix
103,0 days 00:54:03.067000,15.3,61.0,942.0,False,17.1,205,0.5,Las Vegas Grand Prix
104,0 days 00:56:03.081000,15.3,61.0,942.0,False,17.1,255,0.4,Las Vegas Grand Prix
105,0 days 00:58:03.094000,15.2,61.0,942.0,False,17.1,251,0.6,Las Vegas Grand Prix
106,0 days 01:06:03.117000,15.1,61.0,942.0,False,16.9,252,0.5,Las Vegas Grand Prix
107,0 days 01:07:03.116000,15.1,61.0,942.0,False,16.8,311,0.6,Las Vegas Grand Prix
108,0 days 01:09:03.114000,15.1,61.0,942.0,False,16.9,218,0.6,Las Vegas Grand Prix
109,0 days 01:13:03.172000,15.2,61.0,942.0,False,16.7,0,0.0,Las Vegas Grand Prix
110,0 days 01:15:03.154000,15.1,61.0,942.0,False,16.7,0,0.0,Las Vegas Grand Prix
111,0 days 01:16:03.153000,15.2,61.0,942.0,False,16.7,269,0.0,Las Vegas Grand Prix
112,0 days 00:20:02.916000,14.7,62.0,942.5,False,16.8,225,1.1,Las Vegas Grand Prix
113,0 days 00:22:02.945000,14.9,62.0,942.5,False,16.8,220,0.8,Las Vegas Grand Prix
114,0 days 00:24:02.959000,15.1,62.0,942.5,False,16.9,219,0.6,Las Vegas Grand Prix
115,0 days 00:25:02.973000,15.2,62.0,942.5,False,16.9,217,0.8,Las Vegas Grand Prix
116,0 days 00:28:03.001000,15.4,61.0,942.4,False,17.0,205,1.6,Las Vegas Grand Prix
117,0 days 00:29:03,15.4,61.0,942.4,False,17.0,207,1.2,Las Vegas Grand Prix
118,0 days 00:31:02.998000,15.4,60.0,942.5,False,17.0,219,1.0,Las Vegas Grand Prix
119,0 days 00:33:02.996000,15.4,60.0,942.2,False,17.0,230,1.0,Las Vegas Grand Prix
120,0 days 00:35:02.994000,15.4,60.0,942.4,False,17.0,240,0.8,Las Vegas Grand Prix
121,0 days 00:43:03.001000,15.2,60.0,942.2,False,16.7,208,0.6,Las Vegas Grand Prix
122,0 days 00:45:03.046000,15.1,61.0,942.0,False,16.8,200,1.1,Las Vegas Grand Prix
123,0 days 00:47:03.044000,15.2,61.0,942.0,False,17.1,198,1.6,Las Vegas Grand Prix
124,0 days 00:49:03.057000,15.2,61.0,942.0,False,17.2,0,1.2,Las Vegas Grand Prix
125,0 days 00:52:03.054000,15.3,61.0,942.0,False,17.2,205,1.0,Las Vegas Grand Prix
126,0 days 00:54:03.067000,15.3,61.0,942.0,False,17.1,205,0.5,Las Vegas Grand Prix
127,0 days 00:56:03.081000,15.3,61.0,942.0,False,17.1,255,0.4,Las Vegas Grand Prix
128,0 days 00:58:03.094000,15.2,61.0,942.0,False,17.1,251,0.6,Las Vegas Grand Prix
129,0 days 01:06:03.117000,15.1,61.0,942.0,False,16.9,252,0.5,Las Vegas Grand Prix
130,0 days 01:13:03.172000,15.2,61.0,942.0,False,16.7,0,0.0,Las Vegas Grand Prix
131,0 days 01:15:03.154000,15.1,61.0,942.0,False,16.7,0,0.0,Las Vegas Grand Prix
132,0 days 01:16:03.153000,15.2,61.0,942.0,False,16.7,269,0.0,Las Vegas Grand Prix
133,0 days 00:16:02.873000,14.8,63.0,942.4,False,16.6,50,0.6,Las Vegas Grand Prix
134,0 days 00:18:02.903000,14.7,63.0,942.4,False,16.7,60,0.6,Las Vegas Grand Prix
135,0 days 00:19:02.917000,14.7,63.0,942.5,False,16.7,0,0.3,Las Vegas Grand Prix
136,0 days 00:21:02.931000,14.9,62.0,942.5,False,16.9,233,1.2,Las Vegas Grand Prix
137,0 days 00:23:02.960000,15.0,62.0,942.5,False,16.8,224,0.6,Las Vegas Grand Prix
138,0 days 00:26:03.003000,15.3,62.0,942.4,False,17.0,216,1.0,Las Vegas Grand Prix
139,0 days 00:28:03.001000,15.4,61.0,942.4,False,17.0,205,1.6,Las Vegas Grand Prix
