,Time,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,Event_Name
98,0 days 00:20:34.690000,18.1,80.0,1009.5,False,22.5,203,3.0,Dutch Grand Prix
99,0 days 00:21:34.689000,18.1,80.0,1009.5,False,22.5,199,2.5,Dutch Grand Prix
100,0 days 00:23:34.734000,18.1,78.0,1009.5,False,21.8,202,3.0,Dutch Grand Prix
101,0 days 00:25:34.733000,18.2,75.0,1009.5,False,21.0,196,3.7,Dutch Grand Prix
102,0 days 00:26:34.764000,18.1,77.0,1009.5,False,20.9,202,3.0,Dutch Grand Prix
103,0 days 00:28:34.762000,18.1,75.0,1009.5,False,20.6,203,2.9,Dutch Grand Prix
104,0 days 00:29:34.793000,18.0,74.0,1009.5,True,20.5,187,3.2,Dutch Grand Prix
105,0 days 00:31:34.792000,17.8,78.0,1009.5,True,20.0,189,3.2,Dutch Grand Prix
106,0 days 00:39:34.833000,16.7,83.0,1009.5,True,19.2,189,1.8,Dutch Grand Prix
107,0 days 00:41:34.832000,16.6,84.0,1009.5,False,19.4,183,2.7,Dutch Grand Prix
108,0 days 00:42:34.862000,16.7,85.0,1009.4,False,19.8,170,3.0,Dutch Grand Prix
109,0 days 00:44:34.830000,17.1,85.0,1009.5,False,21.1,133,2.5,Dutch Grand Prix
110,0 days 00:45:34.844000,17.3,84.0,1009.4,False,21.9,151,2.4,Dutch Grand Prix
111,0 days 00:48:34.905000,17.8,80.0,1009.5,False,23.1,137,2.0,Dutch Grand Prix
112,0 days 00:49:34.920000,17.9,81.0,1009.4,False,23.1,160,2.0,Dutch Grand Prix
113,0 days 00:51:34.934000,18.0,80.0,1009.4,False,23.4,172,2.0,Dutch Grand Prix
114,0 days 00:52:34.949000,18.2,79.0,1009.4,False,23.3,157,2.0,Dutch Grand Prix
115,0 days 00:54:34.948000,18.2,79.0,1009.4,False,23.4,170,2.2,Dutch Grand Prix
116,0 days 01:02:34.974000,18.4,78.0,1009.4,False,23.6,158,1.6,Dutch Grand Prix
117,0 days 01:03:34.957000,18.4,77.0,1009.4,False,23.6,171,1.7,Dutch Grand Prix
118,0 days 01:23:34.975000,18.5,73.0,1009.4,False,22.5,202,3.0,Dutch Grand Prix
119,0 days 01:24:34.974000,18.5,73.0,1009.4,False,22.7,191,2.2,Dutch Grand Prix
120,0 days 01:26:34.973000,18.6,72.0,1009.4,False,23.3,189,2.9,Dutch Grand Prix
121,0 days 01:33:35.077000,18.8,71.0,1009.4,False,23.7,199,3.5,Dutch Grand Prix
122,0 days 01:35:35.076000,18.8,72.0,1009.4,False,23.4,184,2.2,Dutch Grand Prix
123,0 days 01:36:35.091000,18.9,71.0,1009.2,False,23.8,198,1.7,Dutch Grand Prix
124,0 days 01:38:35.089000,19.0,71.0,1009.2,False,23.6,188,2.5,Dutch Grand Prix
125,0 days 00:14:34.694000,17.4,82.0,1009.4,False,23.3,188,1.6,Dutch Grand Prix
126,0 days 00:15:34.693000,17.5,80.0,1009.5,False,24.0,203,1.7,Dutch Grand Prix
127,0 days 00:17:34.692000,17.8,81.0,1009.4,False,24.4,201,2.7,Dutch Grand Prix
128,0 days 00:18:34.691000,17.9,80.0,1009.2,False,24.4,188,3.2,Dutch Grand Prix
129,0 days 00:20:34.690000,18.1,80.0,1009.5,False,22.5,203,3.0,Dutch Grand Prix
130,0 days 00:21:34.689000,18.1,80.0,1009.5,False,22.5,199,2.5,Dutch Grand Prix
131,0 days 00:23:34.734000,18.1,78.0,1009.5,False,21.8,202,3.0,Dutch Grand Prix
132,0 days 00:24:34.749000,18.2,76.0,1009.4,False,21.5,198,3.2,Dutch Grand Prix
133,0 days 00:26:34.764000,18.1,77.0,1009.5,False,20.9,202,3.0,Dutch Grand Prix
134,0 days 00:28:34.762000,18.1,75.0,1009.5,False,20.6,203,2.9,Dutch Grand Prix
135,0 days 00:29:34.793000,18.0,74.0,1009.5,True,20.5,187,3.2,Dutch Grand Prix
136,0 days 00:31:34.792000,17.8,78.0,1009.5,True,20.0,189,3.2,Dutch Grand Prix
137,0 days 00:40:34.832000,16.6,82.0,1009.5,True,19.2,195,1.6,Dutch Grand Prix
138,0 days 00:42:34.862000,16.7,85.0,1009.4,False,19.8,170,3.0,Dutch Grand Prix
139,0 days 00:43:34.830000,16.9,85.0,1009.4,False,19.9,186,2.9,Dutch Grand Prix
140,0 days 00:44:34.830000,17.1,85.0,1009.5,False,21.1,133,2.5,Dutch Grand Prix
141,0 days 00:46:34.859000,17.5,84.0,1009.4,False,22.5,157,2.0,Dutch Grand Prix
142,0 days 00:48:34.905000,17.8,80.0,1009.5,False,23.1,137,2.0,Dutch Grand Prix
143,0 days 00:50:34.919000,18.0,80.0,1009.4,False,23.3,182,2.0,Dutch Grand Prix
144,0 days 00:51:34.934000,18.0,80.0,1009.4,False,23.4,172,2.0,Dutch Grand Prix
145,0 days 00:53:34.948000,18.3,80.0,1009.4,False,23.4,176,2.0,Dutch Grand Prix
146,0 days 00:54:34.948000,18.2,79.0,1009.4,False,23.4,170,2.2,Dutch Grand Prix
147,0 days 01:03:34.957000,18.4,77.0,1009.4,False,23.6,171,1.7,Dutch Grand Prix
148,0 days 01:23:34.975000,18.5,73.0,1009.4,False,22.5,202,3.0,Dutch Grand Prix
149,0 days 01:25:34.973000,18.5,73.0,1009.4,False,23.2,190,2.7,Dutch Grand Prix
150,0 days 01:26:34.973000,18.6,72.0,1009.4,False,23.3,189,2.9,Dutch Grand Prix
151,0 days 01:33:35.077000,18.8,71.0,1009.4,False,23.7,199,3.5,Dutch Grand Prix
152,0 days 01:35:35.076000,18.8,72.0,1009.4,False,23.4,184,2.2,Dutch Grand Prix
153,0 days 01:36:35.091000,18.9,71.0,1009.2,False,23.8,198,1.7,Dutch Grand Prix
154,0 days 01:37:35.074000,18.9,69.0,1009.2,False,23.6,176,3.0,Dutch Grand Prix
155,0 days 00:13:34.679000,17.3,82.0,1009.4,False,22.4,172,1.7,Dutch Grand Prix
156,0 days 00:15:34.693000,17.5,80.0,1009.5,False,24.0,203,1.7,Dutch Grand Prix
157,0 days 00:16:34.692000,17.7,80.0,1009.4,False,24.4,186,2.2,Dutch Grand Prix
158,0 days 00:18:34.691000,17.9,80.0,1009.2,False,24.4,188,3.2,Dutch Grand Prix
159,0 days 00:19:34.690000,18.1,80.0,1009.4,False,23.0,198,2.2,Dutch Grand Prix
160,0 days 00:21:34.689000,18.1,80.0,1009.5,False,22.5,199,2.5,Dutch Grand Prix
161,0 days 00:22:34.704000,18.1,77.0,1009.2,False,22.1,211,3.2,Dutch Grand Prix
162,0 days 00:24:34.749000,18.2,76.0,1009.4,False,21.5,198,3.2,Dutch Grand Prix
163,0 days 00:26:34.764000,18.1,77.0,1009.5,False,20.9,202,3.0,Dutch Grand Prix
164,0 days 00:27:34.763000,18.1,76.0,1009.5,False,20.7,193,3.2,Dutch Grand Prix
165,0 days 00:28:34.762000,18.1,75.0,1009.5,False,20.6,203,2.9,Dutch Grand Prix
166,0 days 00:30:34.792000,17.9,76.0,1009.5,True,20.3,206,3.4,Dutch Grand Prix
167,0 days 00:31:34.792000,17.8,78.0,1009.5,True,20.0,189,3.2,Dutch Grand Prix
168,0 days 00:39:34.833000,16.7,83.0,1009.5,True,19.2,189,1.8,Dutch Grand Prix
169,0 days 00:41:34.832000,16.6,84.0,1009.5,False,19.4,183,2.7,Dutch Grand Prix
170,0 days 00:42:34.862000,16.7,85.0,1009.4,False,19.8,170,3.0,Dutch Grand Prix
171,0 days 00:43:34.830000,16.9,85.0,1009.4,False,19.9,186,2.9,Dutch Grand Prix
172,0 days 00:45:34.844000,17.3,84.0,1009.4,False,21.9,151,2.4,Dutch Grand Prix
173,0 days 00:46:34.859000,17.5,84.0,1009.4,False,22.5,157,2.0,Dutch Grand Prix
174,0 days 00:48:34.905000,17.8,80.0,1009.5,False,23.1,137,2.0,Dutch Grand Prix
175,0 days 00:50:34.919000,18.0,80.0,1009.4,False,23.3,182,2.0,Dutch Grand Prix
176,0 days 00:52:34.949000,18.2,79.0,1009.4,False,23.3,157,2.0,Dutch Grand Prix
177,0 days 00:53:34.948000,18.3,80.0,1009.4,False,23.4,176,2.0,Dutch Grand Prix
178,0 days 00:55:34.963000,18.2,79.0,1009.2,False,23.4,192,2.0,Dutch Grand Prix
179,0 days 01:02:34.974000,18.4,78.0,1009.4,False,23.6,158,1.6,Dutch Grand Prix
180,0 days 01:03:34.957000,18.4,77.0,1009.4,False,23.6,171,1.7,Dutch Grand Prix
181,0 days 01:23:34.975000,18.5,73.0,1009.4,False,22.5,202,3.0,Dutch Grand Prix
182,0 days 01:24:34.974000,18.5,73.0,1009.4,False,22.7,191,2.2,Dutch Grand Prix
183,0 days 01:26:34.973000,18.6,72.0,1009.4,False,23.3,189,2.9,Dutch Grand Prix
184,0 days 01:35:35.076000,18.8,72.0,1009.4,False,23.4,184,2.2,Dutch Grand Prix
185,0 days 01:36:35.091000,18.9,71.0,1009.2,False,23.8,198,1.7,Dutch Grand Prix
186,0 days 01:38:35.089000,19.0,71.0,1009.2,False,23.6,188,2.5,Dutch Grand Prix
187,0 days 00:13:34.679000,17.3,82.0,1009.4,False,22.4,172,1.7,Dutch Grand Prix
188,0 days 00:15:34.693000,17.5,80.0,1009.5,False,24.0,203,1.7,Dutch Grand Prix
189,0 days 00:16:34.692000,17.7,80.0,1009.4,False,24.4,186,2.2,Dutch Grand Prix
190,0 days 00:17:34.692000,17.8,81.0,1009.4,False,24.4,201,2.7,Dutch Grand Prix
191,0 days 00:19:34.690000,18.1,80.0,1009.4,False,23.0,198,2.2,Dutch Grand Prix
192,0 days 00:20:34.690000,18.1,80.0,1009.5,False,22.5,203,3.0,Dutch Grand Prix
193,0 days 00:22:34.704000,18.1,77.0,1009.2,False,22.1,211,3.2,Dutch Grand Prix
194,0 days 00:23:34.734000,18.1,78.0,1009.5,False,21.8,202,3.0,Dutch Grand Prix
195,0 days 00:25:34.733000,18.2,75.0,1009.5,False,21.0,196,3.7,Dutch Grand Prix
196,0 days 00:26:34.764000,18.1,77.0,1009.5,False,20.9,202,3.0,Dutch Grand Prix
197,0 days 00:28:34.762000,18.1,75.0,1009.5,False,20.6,203,2.9,Dutch Grand Prix
198,0 days 00:29:34.793000,18.0,74.0,1009.5,True,20.5,187,3.2,Dutch Grand Prix
199,0 days 00:31:34.792000,17.8,78.0,1009.5,True,20.0,189,3.2,Dutch Grand Prix
200,0 days 00:32:34.791000,17.6,80.0,1009.5,True,19.6,190,2.7,Dutch Grand Prix
201,0 days 00:39:34.833000,16.7,83.0,1009.5,True,19.2,189,1.8,Dutch Grand Prix
202,0 days 00:40:34.832000,16.6,82.0,1009.5,True,19.2,195,1.6,Dutch Grand Prix
203,0 days 00:42:34.862000,16.7,85.0,1009.4,False,19.8,170,3.0,Dutch Grand Prix
204,0 days 00:43:34.830000,16.9,85.0,1009.4,False,19.9,186,2.9,Dutch Grand Prix
205,0 days 00:45:34.844000,17.3,84.0,1009.4,False,21.9,151,2.4,Dutch Grand Prix
206,0 days 00:47:34.874000,17.7,82.0,1009.5,True,22.9,178,2.2,Dutch Grand Prix
207,0 days 00:48:34.905000,17.8,80.0,1009.5,False,23.1,137,2.0,Dutch Grand Prix
208,0 days 00:50:34.919000,18.0,80.0,1009.4,False,23.3,182,2.0,Dutch Grand Prix
209,0 days 00:51:34.934000,18.0,80.0,1009.4,False,23.4,172,2.0,Dutch Grand Prix
210,0 days 00:52:34.949000,18.2,79.0,1009.4,False,23.3,157,2.0,Dutch Grand Prix
211,0 days 00:54:34.948000,18.2,79.0,1009.4,False,23.4,170,2.2,Dutch Grand Prix
212,0 days 01:02:34.974000,18.4,78.0,1009.4,False,23.6,158,1.6,Dutch Grand Prix
213,0 days 01:24:34.974000,18.5,73.0,1009.4,False,22.7,191,2.2,Dutch Grand Prix
214,0 days 01:25:34.973000,18.5,73.0,1009.4,False,23.2,190,2.7,Dutch Grand Prix
215,0 days 01:26:34.973000,18.6,72.0,1009.4,False,23.3,189,2.9,Dutch Grand Prix
216,0 days 01:33:35.077000,18.8,71.0,1009.4,False,23.7,199,3.5,Dutch Grand Prix
217,0 days 01:35:35.076000,18.8,72.0,1009.4,False,23.4,184,2.2,Dutch Grand Prix
218,0 days 01:36:35.091000,18.9,71.0,1009.2,False,23.8,198,1.7,Dutch Grand Prix
219,0 days 01:37:35.074000,18.9,69.0,1009.2,False,23.6,176,3.0,Dutch Grand Prix
220,0 days 00:13:34.679000,17.3,82.0,1009.4,False,22.4,172,1.7,Dutch Grand Prix
221,0 days 00:15:34.693000,17.5,80.0,1009.5,False,24.0,203,1.7,Dutch Grand Prix
222,0 days 00:16:34.692000,17.7,80.0,1009.4,False,24.4,186,2.2,Dutch Grand Prix
223,0 days 00:18:34.691000,17.9,80.0,1009.2,False,24.4,188,3.2,Dutch Grand Prix
224,0 days 00:19:34.690000,18.1,80.0,1009.4,False,23.0,198,2.2,Dutch Grand Prix
225,0 days 00:21:34.689000,18.1,80.0,1009.5,False,22.5,199,2.5,Dutch Grand Prix
226,0 days 00:23:34.734000,18.1,78.0,1009.5,False,21.8,202,3.0,Dutch Grand Prix
227,0 days 00:24:34.749000,18.2,76.0,1009.4,False,21.5,198,3.2,Dutch Grand Prix
228,0 days 00:26:34.764000,18.1,77.0,1009.5,False,20.9,202,3.0,Dutch Grand Prix
229,0 days 00:28:34.762000,18.1,75.0,1009.5,False,20.6,203,2.9,Dutch Grand Prix
230,0 days 00:29:34.793000,18.0,74.0,1009.5,True,20.5,187,3.2,Dutch Grand Prix
231,0 days 00:30:34.792000,17.9,76.0,1009.5,True,20.3,206,3.4,Dutch Grand Prix
232,0 days 00:32:34.791000,17.6,80.0,1009.5,True,19.6,190,2.7,Dutch Grand Prix
233,0 days 00:40:34.832000,16.6,82.0,1009.5,True,19.2,195,1.6,Dutch Grand Prix
234,0 days 00:41:34.832000,16.6,84.0,1009.5,False,19.4,183,2.7,Dutch Grand Prix
235,0 days 00:42:34.862000,16.7,85.0,1009.4,False,19.8,170,3.0,Dutch Grand Prix
236,0 days 00:44:34.830000,17.1,85.0,1009.5,False,21.1,133,2.5,Dutch Grand Prix
237,0 days 00:46:34.859000,17.5,84.0,1009.4,False,22.5,157,2.0,Dutch Grand Prix
238,0 days 00:47:34.874000,17.7,82.0,1009.5,True,22.9,178,2.2,Dutch Grand Prix
239,0 days 00:49:34.920000,17.9,81.0,1009.4,False,23.1,160,2.0,Dutch Grand Prix
240,0 days 00:51:34.934000,18.0,80.0,1009.4,False,23.4,172,2.0,Dutch Grand Prix
241,0 days 00:52:34.949000,18.2,79.0,1009.4,False,23.3,157,2.0,Dutch Grand Prix
242,0 days 00:53:34.948000,18.3,80.0,1009.4,False,23.4,176,2.0,Dutch Grand Prix
243,0 days 01:02:34.974000,18.4,78.0,1009.4,False,23.6,158,1.6,Dutch Grand Prix
244,0 days 01:04:34.972000,18.4,77.0,1009.4,False,23.9,160,2.2,Dutch Grand Prix
245,0 days 01:23:34.975000,18.5,73.0,1009.4,False,22.5,202,3.0,Dutch Grand Prix
246,0 days 01:25:34.973000,18.5,73.0,1009.4,False,23.2,190,2.7,Dutch Grand Prix
247,0 days 01:26:34.973000,18.6,72.0,1009.4,False,23.3,189,2.9,Dutch Grand Prix
248,0 days 01:34:35.077000,18.9,72.0,1009.4,False,23.1,244,3.4,Dutch Grand Prix
249,0 days 01:36:35.091000,18.9,71.0,1009.2,False,23.8,198,1.7,Dutch Grand Prix
250,0 days 01:37:35.074000,18.9,69.0,1009.2,False,23.6,176,3.0,Dutch Grand Prix
251,0 days 00:13:34.679000,17.3,82.0,1009.4,False,22.4,172,1.7,Dutch Grand Prix
252,0 days 00:15:34.693000,17.5,80.0,1009.5,False,24.0,203,1.7,Dutch Grand Prix
253,0 days 00:16:34.692000,17.7,80.0,1009.4,False,24.4,186,2.2,Dutch Grand Prix
254,0 days 00:18:34.691000,17.9,80.0,1009.2,False,24.4,188,3.2,Dutch Grand Prix
255,0 days 00:19:34.690000,18.1,80.0,1009.4,False,23.0,198,2.2,Dutch Grand Prix
256,0 days 00:21:34.689000,18.1,80.0,1009.5,False,22.5,199,2.5,Dutch Grand Prix
257,0 days 00:22:34.704000,18.1,77.0,1009.2,False,22.1,211,3.2,Dutch Grand Prix
258,0 days 00:24:34.749000,18.2,76.0,1009.4,False,21.5,198,3.2,Dutch Grand Prix
259,0 days 00:25:34.733000,18.2,75.0,1009.5,False,21.0,196,3.7,Dutch Grand Prix
260,0 days 00:28:34.762000,18.1,75.0,1009.5,False,20.6,203,2.9,Dutch Grand Prix
261,0 days 00:29:34.793000,18.0,74.0,1009.5,True,20.5,187,3.2,Dutch Grand Prix
262,0 days 00:31:34.792000,17.8,78.0,1009.5,True,20.0,189,3.2,Dutch Grand Prix
263,0 days 00:32:34.791000,17.6,80.0,1009.5,True,19.6,190,2.7,Dutch Grand Prix
264,0 days 00:39:34.833000,16.7,83.0,1009.5,True,19.2,189,1.8,Dutch Grand Prix
265,0 days 00:41:34.832000,16.6,84.0,1009.5,False,19.4,183,2.7,Dutch Grand Prix
266,0 days 00:42:34.862000,16.7,85.0,1009.4,False,19.8,170,3.0,Dutch Grand Prix
267,0 days 00:44:34.830000,17.1,85.0,1009.5,False,21.1,133,2.5,Dutch Grand Prix
268,0 days 00:45:34.844000,17.3,84.0,1009.4,False,21.9,151,2.4,Dutch Grand Prix
269,0 days 00:47:34.874000,17.7,82.0,1009.5,True,22.9,178,2.2,Dutch Grand Prix
270,0 days 00:49:34.920000,17.9,81.0,1009.4,False,23.1,160,2.0,Dutch Grand Prix
271,0 days 00:50:34.919000,18.0,80.0,1009.4,False,23.3,182,2.0,Dutch Grand Prix
